Scheme,Price,Date
Balanced Fund,0.8859,2009-08-31
Balanced Fund,0.886,2009-09-01
Balanced Fund,0.8806,2009-09-02
Balanced Fund,0.8792,2009-09-03
Balanced Fund,0.8805,2009-09-04
Balanced Fund,0.8805,2009-09-05
Balanced Fund,0.8805,2009-09-06
Balanced Fund,0.8839,2009-09-07
Balanced Fund,0.8876,2009-09-08
Balanced Fund,0.8883,2009-09-09
Balanced Fund,0.8911,2009-09-10
Balanced Fund,0.8956,2009-09-11
Balanced Fund,0.8956,2009-09-12
Balanced Fund,0.8956,2009-09-13
Balanced Fund,0.8948,2009-09-14
Balanced Fund,0.8968,2009-09-15
Balanced Fund,0.9002,2009-09-16
Balanced Fund,0.9068,2009-09-17
Balanced Fund,0.9052,2009-09-18
Balanced Fund,0.9052,2009-09-19
Balanced Fund,0.9052,2009-09-20
Balanced Fund,0.906,2009-09-21
Balanced Fund,0.9022,2009-09-22
Balanced Fund,0.9038,2009-09-23
Balanced Fund,0.8998,2009-09-24
Balanced Fund,0.8965,2009-09-25
Balanced Fund,0.8965,2009-09-26
Balanced Fund,0.8965,2009-09-27
Balanced Fund,0.8964,2009-09-28
Balanced Fund,0.9044,2009-09-29
Balanced Fund,0.9005,2009-09-30
Balanced Fund,0.899,2009-10-01
Balanced Fund,0.8879,2009-10-02
Balanced Fund,0.8879,2009-10-03
Balanced Fund,0.8879,2009-10-04
Balanced Fund,0.8868,2009-10-05
Balanced Fund,0.8897,2009-10-06
Balanced Fund,0.8938,2009-10-07
Balanced Fund,0.8994,2009-10-08
Balanced Fund,0.9016,2009-10-09
Balanced Fund,0.9016,2009-10-10
Balanced Fund,0.9016,2009-10-11
Balanced Fund,0.9023,2009-10-12
Balanced Fund,0.9039,2009-10-13
Balanced Fund,0.9047,2009-10-14
Balanced Fund,0.9085,2009-10-15
Balanced Fund,0.9087,2009-10-16
Balanced Fund,0.9087,2009-10-17
Balanced Fund,0.9087,2009-10-18
Balanced Fund,0.9047,2009-10-19
Balanced Fund,0.9087,2009-10-20
Balanced Fund,0.906,2009-10-21
Balanced Fund,0.9006,2009-10-22
Balanced Fund,0.9006,2009-10-23
Balanced Fund,0.9006,2009-10-24
Balanced Fund,0.9006,2009-10-25
Balanced Fund,0.9006,2009-10-26
Balanced Fund,0.8962,2009-10-27
Balanced Fund,0.8938,2009-10-28
Balanced Fund,0.8907,2009-10-29
Balanced Fund,0.8939,2009-10-30
Balanced Fund,0.8939,2009-10-31
Balanced Fund,0.8939,2009-11-01
Balanced Fund,0.8919,2009-11-02
Balanced Fund,0.8903,2009-11-03
Balanced Fund,0.8913,2009-11-04
Balanced Fund,0.8913,2009-11-05
Balanced Fund,0.8977,2009-11-06
Balanced Fund,0.8977,2009-11-07
Balanced Fund,0.8977,2009-11-08
Balanced Fund,0.8966,2009-11-09
Balanced Fund,0.9029,2009-11-10
Balanced Fund,0.9042,2009-11-11
Balanced Fund,0.9083,2009-11-12
Balanced Fund,0.9036,2009-11-13
Balanced Fund,0.9036,2009-11-14
Balanced Fund,0.9036,2009-11-15
Balanced Fund,0.9065,2009-11-16
Balanced Fund,0.9078,2009-11-17
Balanced Fund,0.9092,2009-11-18
Balanced Fund,0.9112,2009-11-19
Balanced Fund,0.9078,2009-11-20
Balanced Fund,0.9078,2009-11-21
Balanced Fund,0.9078,2009-11-22
Balanced Fund,0.9069,2009-11-23
Balanced Fund,0.9091,2009-11-24
Balanced Fund,0.912,2009-11-25
Balanced Fund,0.912,2009-11-26
Balanced Fund,0.9089,2009-11-27
Balanced Fund,0.9089,2009-11-28
Balanced Fund,0.9089,2009-11-29
Balanced Fund,0.911,2009-11-30
Balanced Fund,0.9102,2009-12-01
Balanced Fund,0.9179,2009-12-02
Balanced Fund,0.9187,2009-12-03
Balanced Fund,0.9146,2009-12-04
Balanced Fund,0.9146,2009-12-05
Balanced Fund,0.9146,2009-12-06
Balanced Fund,0.918,2009-12-07
Balanced Fund,0.9165,2009-12-08
Balanced Fund,0.9126,2009-12-09
Balanced Fund,0.9075,2009-12-10
Balanced Fund,0.9071,2009-12-11
Balanced Fund,0.9071,2009-12-12
Balanced Fund,0.9071,2009-12-13
Balanced Fund,0.9085,2009-12-14
Balanced Fund,0.9122,2009-12-15
Balanced Fund,0.909,2009-12-16
Balanced Fund,0.9138,2009-12-17
Balanced Fund,0.914,2009-12-18
Balanced Fund,0.914,2009-12-19
Balanced Fund,0.914,2009-12-20
Balanced Fund,0.9132,2009-12-21
Balanced Fund,0.9192,2009-12-22
Balanced Fund,0.9245,2009-12-23
Balanced Fund,0.9267,2009-12-24
Balanced Fund,0.9267,2009-12-25
Balanced Fund,0.9267,2009-12-26
Balanced Fund,0.9267,2009-12-27
Balanced Fund,0.9267,2009-12-28
Balanced Fund,0.9296,2009-12-29
Balanced Fund,0.9248,2009-12-30
Balanced Fund,0.9224,2009-12-31
Balanced Fund,0.9224,2010-01-01
Balanced Fund,0.9224,2010-01-02
Balanced Fund,0.9224,2010-01-03
Balanced Fund,0.9224,2010-01-04
Balanced Fund,0.9281,2010-01-05
Balanced Fund,0.9307,2010-01-06
Balanced Fund,0.9306,2010-01-07
Balanced Fund,0.9323,2010-01-08
Balanced Fund,0.9323,2010-01-09
Balanced Fund,0.9323,2010-01-10
Balanced Fund,0.9332,2010-01-11
Balanced Fund,0.9311,2010-01-12
Balanced Fund,0.9282,2010-01-13
Balanced Fund,0.9323,2010-01-14
Balanced Fund,0.9311,2010-01-15
Balanced Fund,0.9311,2010-01-16
Balanced Fund,0.9311,2010-01-17
Balanced Fund,0.9301,2010-01-18
Balanced Fund,0.928,2010-01-19
Balanced Fund,0.9335,2010-01-20
Balanced Fund,0.9313,2010-01-21
Balanced Fund,0.9253,2010-01-22
Balanced Fund,0.9253,2010-01-23
Balanced Fund,0.9253,2010-01-24
Balanced Fund,0.9178,2010-01-25
Balanced Fund,0.9202,2010-01-26
Balanced Fund,0.9173,2010-01-27
Balanced Fund,0.9178,2010-01-28
Balanced Fund,0.9105,2010-01-29
Balanced Fund,0.9105,2010-01-30
Balanced Fund,0.9105,2010-01-31
Balanced Fund,0.9084,2010-02-01
Balanced Fund,0.9125,2010-02-02
Balanced Fund,0.9185,2010-02-03
Balanced Fund,0.9185,2010-02-04
Balanced Fund,0.9073,2010-02-05
Balanced Fund,0.9073,2010-02-06
Balanced Fund,0.9073,2010-02-07
Balanced Fund,0.9089,2010-02-08
Balanced Fund,0.905,2010-02-09
Balanced Fund,0.9062,2010-02-10
Balanced Fund,0.9086,2010-02-11
Balanced Fund,0.9084,2010-02-12
Balanced Fund,0.9084,2010-02-13
Balanced Fund,0.9084,2010-02-14
Balanced Fund,0.9096,2010-02-15
Balanced Fund,0.9105,2010-02-16
Balanced Fund,0.9161,2010-02-17
Balanced Fund,0.9185,2010-02-18
Balanced Fund,0.9206,2010-02-19
Balanced Fund,0.9206,2010-02-20
Balanced Fund,0.9206,2010-02-21
Balanced Fund,0.9241,2010-02-22
Balanced Fund,0.9245,2010-02-23
Balanced Fund,0.9225,2010-02-24
Balanced Fund,0.9228,2010-02-25
Balanced Fund,0.9252,2010-02-26
Balanced Fund,0.9252,2010-02-27
Balanced Fund,0.9252,2010-02-28
Balanced Fund,0.9275,2010-03-01
Balanced Fund,0.9324,2010-03-02
Balanced Fund,0.9371,2010-03-03
Balanced Fund,0.9396,2010-03-04
Balanced Fund,0.9407,2010-03-05
Balanced Fund,0.9407,2010-03-06
Balanced Fund,0.9407,2010-03-07
Balanced Fund,0.944,2010-03-08
Balanced Fund,0.9455,2010-03-09
Balanced Fund,0.9439,2010-03-10
Balanced Fund,0.9464,2010-03-11
Balanced Fund,0.9477,2010-03-12
Balanced Fund,0.9477,2010-03-13
Balanced Fund,0.9477,2010-03-14
Balanced Fund,0.9471,2010-03-15
Balanced Fund,0.9453,2010-03-16
Balanced Fund,0.949,2010-03-17
Balanced Fund,0.9509,2010-03-18
Balanced Fund,0.9507,2010-03-19
Balanced Fund,0.9507,2010-03-20
Balanced Fund,0.9507,2010-03-21
Balanced Fund,0.9501,2010-03-22
Balanced Fund,0.9532,2010-03-23
Balanced Fund,0.9531,2010-03-24
Balanced Fund,0.9515,2010-03-25
Balanced Fund,0.9511,2010-03-26
Balanced Fund,0.9511,2010-03-27
Balanced Fund,0.9511,2010-03-28
Balanced Fund,0.9551,2010-03-29
Balanced Fund,0.9559,2010-03-30
Balanced Fund,0.9545,2010-03-31
Balanced Fund,0.9545,2010-04-01
Balanced Fund,0.9545,2010-04-02
Balanced Fund,0.9545,2010-04-03
Balanced Fund,0.9545,2010-04-04
Balanced Fund,0.9545,2010-04-05
Balanced Fund,0.9678,2010-04-06
Balanced Fund,0.9664,2010-04-07
Balanced Fund,0.9639,2010-04-08
Balanced Fund,0.9621,2010-04-09
Balanced Fund,0.9621,2010-04-10
Balanced Fund,0.9621,2010-04-11
Balanced Fund,0.9653,2010-04-12
Balanced Fund,0.9656,2010-04-13
Balanced Fund,0.9711,2010-04-14
Balanced Fund,0.9721,2010-04-15
Balanced Fund,0.9695,2010-04-16
Balanced Fund,0.9695,2010-04-17
Balanced Fund,0.9695,2010-04-18
Balanced Fund,0.962,2010-04-19
Balanced Fund,0.9658,2010-04-20
Balanced Fund,0.9679,2010-04-21
Balanced Fund,0.9659,2010-04-22
Balanced Fund,0.9634,2010-04-23
Balanced Fund,0.9634,2010-04-24
Balanced Fund,0.9634,2010-04-25
Balanced Fund,0.9658,2010-04-26
Balanced Fund,0.9654,2010-04-27
Balanced Fund,0.9569,2010-04-28
Balanced Fund,0.9537,2010-04-29
Balanced Fund,0.954,2010-04-30
Balanced Fund,0.954,2010-05-01
Balanced Fund,0.954,2010-05-02
Balanced Fund,0.9519,2010-05-03
Balanced Fund,0.955,2010-05-04
Balanced Fund,0.9474,2010-05-05
Balanced Fund,0.931,2010-05-06
Balanced Fund,0.9251,2010-05-07
Balanced Fund,0.9251,2010-05-08
Balanced Fund,0.9251,2010-05-09
Balanced Fund,0.9389,2010-05-10
Balanced Fund,0.938,2010-05-11
Balanced Fund,0.9375,2010-05-12
Balanced Fund,0.947,2010-05-13
Balanced Fund,0.9411,2010-05-14
Balanced Fund,0.9411,2010-05-15
Balanced Fund,0.9411,2010-05-16
Balanced Fund,0.9322,2010-05-17
Balanced Fund,0.9313,2010-05-18
Balanced Fund,0.9315,2010-05-19
Balanced Fund,0.9205,2010-05-20
Balanced Fund,0.9162,2010-05-21
Balanced Fund,0.9162,2010-05-22
Balanced Fund,0.9162,2010-05-23
Balanced Fund,0.9242,2010-05-24
Balanced Fund,0.9129,2010-05-25
Balanced Fund,0.9181,2010-05-26
Balanced Fund,0.9168,2010-05-27
Balanced Fund,0.9295,2010-05-28
Balanced Fund,0.9295,2010-05-29
Balanced Fund,0.9295,2010-05-30
Balanced Fund,0.9275,2010-05-31
Balanced Fund,0.9242,2010-06-01
Balanced Fund,0.9179,2010-06-02
Balanced Fund,0.9281,2010-06-03
Balanced Fund,0.9188,2010-06-04
Balanced Fund,0.9188,2010-06-05
Balanced Fund,0.9188,2010-06-06
Balanced Fund,0.9188,2010-06-07
Balanced Fund,0.9166,2010-06-08
Balanced Fund,0.9158,2010-06-09
Balanced Fund,0.9229,2010-06-10
Balanced Fund,0.9264,2010-06-11
Balanced Fund,0.9264,2010-06-12
Balanced Fund,0.9264,2010-06-13
Balanced Fund,0.9274,2010-06-14
Balanced Fund,0.9273,2010-06-15
Balanced Fund,0.9363,2010-06-16
Balanced Fund,0.9323,2010-06-17
Balanced Fund,0.9346,2010-06-18
Balanced Fund,0.9346,2010-06-19
Balanced Fund,0.9346,2010-06-20
Balanced Fund,0.9362,2010-06-21
Balanced Fund,0.9332,2010-06-22
Balanced Fund,0.9242,2010-06-23
Balanced Fund,0.9253,2010-06-24
Balanced Fund,0.9183,2010-06-25
Balanced Fund,0.9183,2010-06-26
Balanced Fund,0.9183,2010-06-27
Balanced Fund,0.9205,2010-06-28
Balanced Fund,0.9111,2010-06-29
Balanced Fund,0.909,2010-06-30
Balanced Fund,0.9049,2010-07-01
Balanced Fund,0.906,2010-07-02
Balanced Fund,0.906,2010-07-03
Balanced Fund,0.906,2010-07-04
Balanced Fund,0.9013,2010-07-05
Balanced Fund,0.9061,2010-07-06
Balanced Fund,0.9057,2010-07-07
Balanced Fund,0.918,2010-07-08
Balanced Fund,0.9193,2010-07-09
Balanced Fund,0.9193,2010-07-10
Balanced Fund,0.9193,2010-07-11
Balanced Fund,0.9205,2010-07-12
Balanced Fund,0.9204,2010-07-13
Balanced Fund,0.9271,2010-07-14
Balanced Fund,0.9232,2010-07-15
Balanced Fund,0.9252,2010-07-16
Balanced Fund,0.9252,2010-07-17
Balanced Fund,0.9252,2010-07-18
Balanced Fund,0.918,2010-07-19
Balanced Fund,0.9229,2010-07-20
Balanced Fund,0.9226,2010-07-21
Balanced Fund,0.9186,2010-07-22
Balanced Fund,0.9257,2010-07-23
Balanced Fund,0.9257,2010-07-24
Balanced Fund,0.9257,2010-07-25
Balanced Fund,0.929,2010-07-26
Balanced Fund,0.9322,2010-07-27
Balanced Fund,0.9323,2010-07-28
Balanced Fund,0.9379,2010-07-29
Balanced Fund,0.9348,2010-07-30
Balanced Fund,0.9348,2010-07-31
Balanced Fund,0.9348,2010-08-01
Balanced Fund,0.9421,2010-08-02
Balanced Fund,0.9427,2010-08-03
Balanced Fund,0.9423,2010-08-04
Balanced Fund,0.9452,2010-08-05
Balanced Fund,0.9439,2010-08-06
Balanced Fund,0.9439,2010-08-07
Balanced Fund,0.9439,2010-08-08
Balanced Fund,0.9478,2010-08-09
Balanced Fund,0.9451,2010-08-10
Balanced Fund,0.9356,2010-08-11
Balanced Fund,0.9333,2010-08-12
Balanced Fund,0.9343,2010-08-13
Balanced Fund,0.9343,2010-08-14
Balanced Fund,0.9343,2010-08-15
Balanced Fund,0.9353,2010-08-16
Balanced Fund,0.9387,2010-08-17
Balanced Fund,0.9387,2010-08-18
Balanced Fund,0.9415,2010-08-19
Balanced Fund,0.9368,2010-08-20
Balanced Fund,0.9368,2010-08-21
Balanced Fund,0.9368,2010-08-22
Balanced Fund,0.9357,2010-08-23
Balanced Fund,0.9321,2010-08-24
Balanced Fund,0.9298,2010-08-25
Balanced Fund,0.9326,2010-08-26
Balanced Fund,0.9337,2010-08-27
Balanced Fund,0.9337,2010-08-28
Balanced Fund,0.9337,2010-08-29
Balanced Fund,0.9337,2010-08-30
Balanced Fund,0.9359,2010-08-31
Balanced Fund,0.9453,2010-09-01
Balanced Fund,0.9472,2010-09-02
Balanced Fund,0.9508,2010-09-03
Balanced Fund,0.9508,2010-09-04
Balanced Fund,0.9508,2010-09-05
Balanced Fund,0.9528,2010-09-06
Balanced Fund,0.9504,2010-09-07
Balanced Fund,0.9502,2010-09-08
Balanced Fund,0.9513,2010-09-09
Balanced Fund,0.9514,2010-09-10
Balanced Fund,0.9514,2010-09-11
Balanced Fund,0.9514,2010-09-12
Balanced Fund,0.9563,2010-09-13
Balanced Fund,0.9575,2010-09-14
Balanced Fund,0.9596,2010-09-15
Balanced Fund,0.9607,2010-09-16
Balanced Fund,0.9615,2010-09-17
Balanced Fund,0.9615,2010-09-18
Balanced Fund,0.9615,2010-09-19
Balanced Fund,0.9632,2010-09-20
Balanced Fund,0.9668,2010-09-21
Balanced Fund,0.9662,2010-09-22
Balanced Fund,0.9645,2010-09-23
Balanced Fund,0.9623,2010-09-24
Balanced Fund,0.9623,2010-09-25
Balanced Fund,0.9623,2010-09-26
Balanced Fund,0.9706,2010-09-27
Balanced Fund,0.9686,2010-09-28
Balanced Fund,0.9693,2010-09-29
Balanced Fund,0.9662,2010-09-30
Balanced Fund,0.9653,2010-10-01
Balanced Fund,0.9653,2010-10-02
Balanced Fund,0.9653,2010-10-03
Balanced Fund,0.9674,2010-10-04
Balanced Fund,0.964,2010-10-05
Balanced Fund,0.9733,2010-10-06
Balanced Fund,0.9762,2010-10-07
Balanced Fund,0.974,2010-10-08
Balanced Fund,0.974,2010-10-09
Balanced Fund,0.974,2010-10-10
Balanced Fund,0.9757,2010-10-11
Balanced Fund,0.9734,2010-10-12
Balanced Fund,0.975,2010-10-13
Balanced Fund,0.9791,2010-10-14
Balanced Fund,0.9785,2010-10-15
Balanced Fund,0.9785,2010-10-16
Balanced Fund,0.9785,2010-10-17
Balanced Fund,0.9783,2010-10-18
Balanced Fund,0.9776,2010-10-19
Balanced Fund,0.9785,2010-10-20
Balanced Fund,0.9805,2010-10-21
Balanced Fund,0.9828,2010-10-22
Balanced Fund,0.9828,2010-10-23
Balanced Fund,0.9828,2010-10-24
Balanced Fund,0.9828,2010-10-25
Balanced Fund,0.9823,2010-10-26
Balanced Fund,0.9795,2010-10-27
Balanced Fund,0.9789,2010-10-28
Balanced Fund,0.9751,2010-10-29
Balanced Fund,0.9751,2010-10-30
Balanced Fund,0.9751,2010-10-31
Balanced Fund,0.977,2010-11-01
Balanced Fund,0.9787,2010-11-02
Balanced Fund,0.9777,2010-11-03
Balanced Fund,0.9772,2010-11-04
Balanced Fund,0.9823,2010-11-05
Balanced Fund,0.9823,2010-11-06
Balanced Fund,0.9823,2010-11-07
Balanced Fund,0.9842,2010-11-08
Balanced Fund,0.9837,2010-11-09
Balanced Fund,0.9782,2010-11-10
Balanced Fund,0.9808,2010-11-11
Balanced Fund,0.9774,2010-11-12
Balanced Fund,0.9774,2010-11-13
Balanced Fund,0.9774,2010-11-14
Balanced Fund,0.9755,2010-11-15
Balanced Fund,0.9743,2010-11-16
Balanced Fund,0.9672,2010-11-17
Balanced Fund,0.9674,2010-11-18
Balanced Fund,0.9683,2010-11-19
Balanced Fund,0.9683,2010-11-20
Balanced Fund,0.9683,2010-11-21
Balanced Fund,0.9731,2010-11-22
Balanced Fund,0.9686,2010-11-23
Balanced Fund,0.9687,2010-11-24
Balanced Fund,0.9708,2010-11-25
Balanced Fund,0.9701,2010-11-26
Balanced Fund,0.9701,2010-11-27
Balanced Fund,0.9701,2010-11-28
Balanced Fund,0.9724,2010-11-29
Balanced Fund,0.9684,2010-11-30
Balanced Fund,0.9686,2010-12-01
Balanced Fund,0.9781,2010-12-02
Balanced Fund,0.9827,2010-12-03
Balanced Fund,0.9827,2010-12-04
Balanced Fund,0.9827,2010-12-05
Balanced Fund,0.9823,2010-12-06
Balanced Fund,0.9823,2010-12-07
Balanced Fund,0.983,2010-12-08
Balanced Fund,0.9877,2010-12-09
Balanced Fund,0.9868,2010-12-10
Balanced Fund,0.9868,2010-12-11
Balanced Fund,0.9868,2010-12-12
Balanced Fund,0.9888,2010-12-13
Balanced Fund,0.9911,2010-12-14
Balanced Fund,0.9906,2010-12-15
Balanced Fund,0.9908,2010-12-16
Balanced Fund,0.9935,2010-12-17
Balanced Fund,0.9935,2010-12-18
Balanced Fund,0.9935,2010-12-19
Balanced Fund,0.994,2010-12-20
Balanced Fund,0.9957,2010-12-21
Balanced Fund,0.9994,2010-12-22
Balanced Fund,1.0003,2010-12-23
Balanced Fund,0.9989,2010-12-24
Balanced Fund,0.9989,2010-12-25
Balanced Fund,0.9989,2010-12-26
Balanced Fund,0.9989,2010-12-27
Balanced Fund,0.9989,2010-12-28
Balanced Fund,0.9952,2010-12-29
Balanced Fund,0.9948,2010-12-30
Balanced Fund,0.9898,2010-12-31
Balanced Fund,0.9898,2011-01-01
Balanced Fund,0.9898,2011-01-02
Balanced Fund,0.9898,2011-01-03
Balanced Fund,0.9898,2011-01-04
Balanced Fund,0.9966,2011-01-05
Balanced Fund,0.9987,2011-01-06
Balanced Fund,0.9969,2011-01-07
Balanced Fund,0.9969,2011-01-08
Balanced Fund,0.9969,2011-01-09
Balanced Fund,0.9945,2011-01-10
Balanced Fund,0.9938,2011-01-11
Balanced Fund,1.0,2011-01-12
Balanced Fund,1.0031,2011-01-13
Balanced Fund,1.0015,2011-01-14
Balanced Fund,1.0015,2011-01-15
Balanced Fund,1.0015,2011-01-16
Balanced Fund,1.0038,2011-01-17
Balanced Fund,1.0036,2011-01-18
Balanced Fund,1.0069,2011-01-19
Balanced Fund,1.0014,2011-01-20
Balanced Fund,1.0035,2011-01-21
Balanced Fund,1.0035,2011-01-22
Balanced Fund,1.0035,2011-01-23
Balanced Fund,1.0045,2011-01-24
Balanced Fund,1.0043,2011-01-25
Balanced Fund,1.0063,2011-01-26
Balanced Fund,1.0047,2011-01-27
Balanced Fund,1.0056,2011-01-28
Balanced Fund,1.0056,2011-01-29
Balanced Fund,1.0056,2011-01-30
Balanced Fund,1.0011,2011-01-31
Balanced Fund,1.005,2011-02-01
Balanced Fund,1.0062,2011-02-02
Balanced Fund,1.0122,2011-02-03
Balanced Fund,1.0137,2011-02-04
Balanced Fund,1.0137,2011-02-05
Balanced Fund,1.0137,2011-02-06
Balanced Fund,1.0138,2011-02-07
Balanced Fund,1.0145,2011-02-08
Balanced Fund,1.0159,2011-02-09
Balanced Fund,1.0154,2011-02-10
Balanced Fund,1.0174,2011-02-11
Balanced Fund,1.0174,2011-02-12
Balanced Fund,1.0174,2011-02-13
Balanced Fund,1.0227,2011-02-14
Balanced Fund,1.0243,2011-02-15
Balanced Fund,1.0246,2011-02-16
Balanced Fund,1.0286,2011-02-17
Balanced Fund,1.028,2011-02-18
Balanced Fund,1.028,2011-02-19
Balanced Fund,1.028,2011-02-20
Balanced Fund,1.0266,2011-02-21
Balanced Fund,1.026,2011-02-22
Balanced Fund,1.0244,2011-02-23
Balanced Fund,1.023,2011-02-24
Balanced Fund,1.0221,2011-02-25
Balanced Fund,1.0221,2011-02-26
Balanced Fund,1.0221,2011-02-27
Balanced Fund,1.0299,2011-02-28
Balanced Fund,1.0299,2011-03-01
Balanced Fund,1.0278,2011-03-02
Balanced Fund,1.0267,2011-03-03
Balanced Fund,1.0346,2011-03-04
Balanced Fund,1.0346,2011-03-05
Balanced Fund,1.0346,2011-03-06
Balanced Fund,1.0343,2011-03-07
Balanced Fund,1.0279,2011-03-08
Balanced Fund,1.0304,2011-03-09
Balanced Fund,1.027,2011-03-10
Balanced Fund,1.0209,2011-03-11
Balanced Fund,1.0209,2011-03-12
Balanced Fund,1.0209,2011-03-13
Balanced Fund,1.021,2011-03-14
Balanced Fund,1.0066,2011-03-15
Balanced Fund,1.006,2011-03-16
Balanced Fund,1.0067,2011-03-17
Balanced Fund,1.0148,2011-03-18
Balanced Fund,1.0148,2011-03-19
Balanced Fund,1.0148,2011-03-20
Balanced Fund,1.0166,2011-03-21
Balanced Fund,1.0193,2011-03-22
Balanced Fund,1.0186,2011-03-23
Balanced Fund,1.0199,2011-03-24
Balanced Fund,1.0223,2011-03-25
Balanced Fund,1.0223,2011-03-26
Balanced Fund,1.0223,2011-03-27
Balanced Fund,1.0224,2011-03-28
Balanced Fund,1.0208,2011-03-29
Balanced Fund,1.0239,2011-03-30
Balanced Fund,1.0262,2011-03-31
Balanced Fund,1.0262,2011-04-01
Balanced Fund,1.0262,2011-04-02
Balanced Fund,1.0262,2011-04-03
Balanced Fund,1.0278,2011-04-04
Balanced Fund,1.0286,2011-04-05
Balanced Fund,1.0274,2011-04-06
Balanced Fund,1.0274,2011-04-07
Balanced Fund,1.0259,2011-04-08
Balanced Fund,1.0259,2011-04-09
Balanced Fund,1.0259,2011-04-10
Balanced Fund,1.0261,2011-04-11
Balanced Fund,1.0198,2011-04-12
Balanced Fund,1.0185,2011-04-13
Balanced Fund,1.0179,2011-04-14
Balanced Fund,1.0165,2011-04-15
Balanced Fund,1.0165,2011-04-16
Balanced Fund,1.0165,2011-04-17
Balanced Fund,1.0198,2011-04-18
Balanced Fund,1.0152,2011-04-19
Balanced Fund,1.0201,2011-04-20
Balanced Fund,1.027,2011-04-21
Balanced Fund,1.027,2011-04-22
Balanced Fund,1.027,2011-04-23
Balanced Fund,1.027,2011-04-24
Balanced Fund,1.027,2011-04-25
Balanced Fund,1.0271,2011-04-26
Balanced Fund,1.0296,2011-04-27
Balanced Fund,1.0347,2011-04-28
Balanced Fund,1.0343,2011-04-29
Balanced Fund,1.0343,2011-04-30
Balanced Fund,1.0343,2011-05-01
Balanced Fund,1.0345,2011-05-02
Balanced Fund,1.0328,2011-05-03
Balanced Fund,1.0335,2011-05-04
Balanced Fund,1.0312,2011-05-05
Balanced Fund,1.032,2011-05-06
Balanced Fund,1.032,2011-05-07
Balanced Fund,1.032,2011-05-08
Balanced Fund,1.0323,2011-05-09
Balanced Fund,1.0331,2011-05-10
Balanced Fund,1.0362,2011-05-11
Balanced Fund,1.0297,2011-05-12
Balanced Fund,1.0334,2011-05-13
Balanced Fund,1.0334,2011-05-14
Balanced Fund,1.0334,2011-05-15
Balanced Fund,1.032,2011-05-16
Balanced Fund,1.0307,2011-05-17
Balanced Fund,1.0301,2011-05-18
Balanced Fund,1.035,2011-05-19
Balanced Fund,1.032,2011-05-20
Balanced Fund,1.032,2011-05-21
Balanced Fund,1.032,2011-05-22
Balanced Fund,1.028,2011-05-23
Balanced Fund,1.0236,2011-05-24
Balanced Fund,1.0207,2011-05-25
Balanced Fund,1.0234,2011-05-26
Balanced Fund,1.0251,2011-05-27
Balanced Fund,1.0251,2011-05-28
Balanced Fund,1.0251,2011-05-29
Balanced Fund,1.0255,2011-05-30
Balanced Fund,1.0294,2011-05-31
Balanced Fund,1.0307,2011-06-01
Balanced Fund,1.0216,2011-06-02
Balanced Fund,1.0216,2011-06-03
Balanced Fund,1.0216,2011-06-04
Balanced Fund,1.0216,2011-06-05
Balanced Fund,1.0216,2011-06-06
Balanced Fund,1.0136,2011-06-07
Balanced Fund,1.013,2011-06-08
Balanced Fund,1.0093,2011-06-09
Balanced Fund,1.0106,2011-06-10
Balanced Fund,1.0106,2011-06-11
Balanced Fund,1.0106,2011-06-12
Balanced Fund,1.0095,2011-06-13
Balanced Fund,1.0112,2011-06-14
Balanced Fund,1.0146,2011-06-15
Balanced Fund,1.0066,2011-06-16
Balanced Fund,1.0079,2011-06-17
Balanced Fund,1.0079,2011-06-18
Balanced Fund,1.0079,2011-06-19
Balanced Fund,1.0058,2011-06-20
Balanced Fund,1.0092,2011-06-21
Balanced Fund,1.0131,2011-06-22
Balanced Fund,1.0095,2011-06-23
Balanced Fund,1.0092,2011-06-24
Balanced Fund,1.0092,2011-06-25
Balanced Fund,1.0092,2011-06-26
Balanced Fund,1.0054,2011-06-27
Balanced Fund,1.0096,2011-06-28
Balanced Fund,1.0122,2011-06-29
Balanced Fund,1.0187,2011-06-30
Balanced Fund,1.0194,2011-07-01
Balanced Fund,1.0194,2011-07-02
Balanced Fund,1.0194,2011-07-03
Balanced Fund,1.0234,2011-07-04
Balanced Fund,1.0211,2011-07-05
Balanced Fund,1.0223,2011-07-06
Balanced Fund,1.0234,2011-07-07
Balanced Fund,1.274,2011-07-08
Balanced Fund,1.274,2011-07-09
Balanced Fund,1.274,2011-07-10
Balanced Fund,1.0196,2011-07-11
Balanced Fund,1.014,2011-07-12
Balanced Fund,1.0132,2011-07-13
Balanced Fund,1.0077,2011-07-14
Balanced Fund,1.0035,2011-07-15
Balanced Fund,1.0035,2011-07-16
Balanced Fund,1.0035,2011-07-17
Balanced Fund,1.004,2011-07-18
Balanced Fund,1.0007,2011-07-19
Balanced Fund,1.0069,2011-07-20
Balanced Fund,1.0086,2011-07-21
Balanced Fund,1.0127,2011-07-22
Balanced Fund,1.0127,2011-07-23
Balanced Fund,1.0127,2011-07-24
Balanced Fund,1.0114,2011-07-25
Balanced Fund,1.0113,2011-07-26
Balanced Fund,1.0104,2011-07-27
Balanced Fund,0.999,2011-07-28
Balanced Fund,0.9959,2011-07-29
Balanced Fund,0.9959,2011-07-30
Balanced Fund,0.9959,2011-07-31
Balanced Fund,0.9975,2011-08-01
Balanced Fund,0.9912,2011-08-02
