Scheme,Price,Date
Moderate Fund,0.9518,2008-07-06
Moderate Fund,0.9485,2008-07-07
Moderate Fund,0.9496,2008-07-08
Moderate Fund,0.9541,2008-07-09
Moderate Fund,0.9487,2008-07-10
Moderate Fund,0.9503,2008-07-11
Moderate Fund,0.9503,2008-07-12
Moderate Fund,0.9503,2008-07-13
Moderate Fund,0.9447,2008-07-14
Moderate Fund,0.94,2008-07-15
Moderate Fund,0.9353,2008-07-16
Moderate Fund,0.9433,2008-07-17
Moderate Fund,0.9473,2008-07-18
Moderate Fund,0.9473,2008-07-19
Moderate Fund,0.9473,2008-07-20
Moderate Fund,0.9525,2008-07-21
Moderate Fund,0.9526,2008-07-22
Moderate Fund,0.9591,2008-07-23
Moderate Fund,0.9675,2008-07-24
Moderate Fund,0.9597,2008-07-25
Moderate Fund,0.9597,2008-07-26
Moderate Fund,0.9597,2008-07-27
Moderate Fund,0.9583,2008-07-28
Moderate Fund,0.9551,2008-07-29
Moderate Fund,0.9621,2008-07-30
Moderate Fund,0.9688,2008-07-31
Moderate Fund,0.966,2008-08-01
Moderate Fund,0.966,2008-08-02
Moderate Fund,0.966,2008-08-03
Moderate Fund,0.9656,2008-08-04
Moderate Fund,0.96,2008-08-05
Moderate Fund,0.9721,2008-08-06
Moderate Fund,0.9759,2008-08-07
Moderate Fund,0.9717,2008-08-08
Moderate Fund,0.9717,2008-08-09
Moderate Fund,0.9717,2008-08-10
Moderate Fund,0.9802,2008-08-11
Moderate Fund,0.9786,2008-08-12
Moderate Fund,0.9786,2008-08-13
Moderate Fund,0.9766,2008-08-14
Moderate Fund,0.9773,2008-08-15
Moderate Fund,0.9773,2008-08-16
Moderate Fund,0.9773,2008-08-17
Moderate Fund,0.9764,2008-08-18
Moderate Fund,0.9716,2008-08-19
Moderate Fund,0.9688,2008-08-20
Moderate Fund,0.9695,2008-08-21
Moderate Fund,0.9673,2008-08-22
Moderate Fund,0.9673,2008-08-23
Moderate Fund,0.9673,2008-08-24
Moderate Fund,0.9742,2008-08-25
Moderate Fund,0.9727,2008-08-26
Moderate Fund,0.9752,2008-08-27
Moderate Fund,0.9752,2008-08-28
Moderate Fund,0.9777,2008-08-29
Moderate Fund,0.9777,2008-08-30
Moderate Fund,0.9777,2008-08-31
Moderate Fund,0.9813,2008-09-01
Moderate Fund,0.9821,2008-09-02
Moderate Fund,0.984,2008-09-03
Moderate Fund,0.9796,2008-09-04
Moderate Fund,0.9742,2008-09-05
Moderate Fund,0.9742,2008-09-06
Moderate Fund,0.9742,2008-09-07
Moderate Fund,0.9866,2008-09-08
Moderate Fund,0.9785,2008-09-09
Moderate Fund,0.9786,2008-09-10
Moderate Fund,0.9808,2008-09-11
Moderate Fund,0.9864,2008-09-12
Moderate Fund,0.9864,2008-09-13
Moderate Fund,0.9864,2008-09-14
Moderate Fund,0.9741,2008-09-15
Moderate Fund,0.9675,2008-09-16
Moderate Fund,0.9649,2008-09-17
Moderate Fund,0.9645,2008-09-18
Moderate Fund,0.9755,2008-09-19
Moderate Fund,0.9755,2008-09-20
Moderate Fund,0.9755,2008-09-21
Moderate Fund,0.9832,2008-09-22
Moderate Fund,0.9698,2008-09-23
Moderate Fund,0.9697,2008-09-24
Moderate Fund,0.9692,2008-09-25
Moderate Fund,0.9693,2008-09-26
Moderate Fund,0.9693,2008-09-27
Moderate Fund,0.9693,2008-09-28
Moderate Fund,0.9573,2008-09-29
Moderate Fund,0.9579,2008-09-30
Moderate Fund,0.9616,2008-10-01
Moderate Fund,0.9525,2008-10-02
Moderate Fund,0.9522,2008-10-03
Moderate Fund,0.9522,2008-10-04
Moderate Fund,0.9522,2008-10-05
Moderate Fund,0.938,2008-10-06
Moderate Fund,0.9312,2008-10-07
Moderate Fund,0.9263,2008-10-08
Moderate Fund,0.9084,2008-10-09
Moderate Fund,0.8996,2008-10-10
Moderate Fund,0.8996,2008-10-11
Moderate Fund,0.8996,2008-10-12
Moderate Fund,0.9131,2008-10-13
Moderate Fund,0.9152,2008-10-14
Moderate Fund,0.8988,2008-10-15
Moderate Fund,0.8965,2008-10-16
Moderate Fund,0.9015,2008-10-17
Moderate Fund,0.9015,2008-10-18
Moderate Fund,0.9015,2008-10-19
Moderate Fund,0.91,2008-10-20
Moderate Fund,0.9109,2008-10-21
Moderate Fund,0.8963,2008-10-22
Moderate Fund,0.8879,2008-10-23
Moderate Fund,0.8811,2008-10-24
Moderate Fund,0.8811,2008-10-25
Moderate Fund,0.8811,2008-10-26
Moderate Fund,0.8811,2008-10-27
Moderate Fund,0.884,2008-10-28
Moderate Fund,0.8868,2008-10-29
Moderate Fund,0.8953,2008-10-30
Moderate Fund,0.905,2008-10-31
Moderate Fund,0.905,2008-11-01
Moderate Fund,0.905,2008-11-02
Moderate Fund,0.9114,2008-11-03
Moderate Fund,0.915,2008-11-04
Moderate Fund,0.9114,2008-11-05
Moderate Fund,0.8977,2008-11-06
Moderate Fund,0.8954,2008-11-07
Moderate Fund,0.8954,2008-11-08
Moderate Fund,0.8954,2008-11-09
Moderate Fund,0.9058,2008-11-10
Moderate Fund,0.892,2008-11-11
Moderate Fund,0.8862,2008-11-12
Moderate Fund,0.8905,2008-11-13
Moderate Fund,0.8947,2008-11-14
Moderate Fund,0.8947,2008-11-15
Moderate Fund,0.8947,2008-11-16
Moderate Fund,0.8823,2008-11-17
Moderate Fund,0.8782,2008-11-18
Moderate Fund,0.8659,2008-11-19
Moderate Fund,0.8535,2008-11-20
Moderate Fund,0.861,2008-11-21
Moderate Fund,0.861,2008-11-22
Moderate Fund,0.861,2008-11-23
Moderate Fund,0.8752,2008-11-24
Moderate Fund,0.8801,2008-11-25
Moderate Fund,0.8833,2008-11-26
Moderate Fund,0.8833,2008-11-27
Moderate Fund,0.8987,2008-11-28
Moderate Fund,0.8987,2008-11-29
Moderate Fund,0.8987,2008-11-30
Moderate Fund,0.8838,2008-12-01
Moderate Fund,0.8809,2008-12-02
Moderate Fund,0.8916,2008-12-03
Moderate Fund,0.8967,2008-12-04
Moderate Fund,0.8902,2008-12-05
Moderate Fund,0.8902,2008-12-06
Moderate Fund,0.8902,2008-12-07
Moderate Fund,0.9086,2008-12-08
Moderate Fund,0.9074,2008-12-09
Moderate Fund,0.9035,2008-12-10
Moderate Fund,0.91,2008-12-11
Moderate Fund,0.91,2008-12-12
Moderate Fund,0.91,2008-12-13
Moderate Fund,0.91,2008-12-14
Moderate Fund,0.9016,2008-12-15
Moderate Fund,0.8973,2008-12-16
Moderate Fund,0.9075,2008-12-17
Moderate Fund,0.9072,2008-12-18
Moderate Fund,0.901,2008-12-19
Moderate Fund,0.901,2008-12-20
Moderate Fund,0.901,2008-12-21
Moderate Fund,0.9066,2008-12-22
Moderate Fund,0.9046,2008-12-23
Moderate Fund,0.9052,2008-12-24
Moderate Fund,0.9052,2008-12-25
Moderate Fund,0.9052,2008-12-26
Moderate Fund,0.9052,2008-12-27
Moderate Fund,0.9052,2008-12-28
Moderate Fund,0.9065,2008-12-29
Moderate Fund,0.9079,2008-12-30
Moderate Fund,0.9157,2008-12-31
Moderate Fund,0.9157,2009-01-01
Moderate Fund,0.9157,2009-01-02
Moderate Fund,0.9157,2009-01-03
Moderate Fund,0.9157,2009-01-04
Moderate Fund,0.9216,2009-01-05
Moderate Fund,0.9203,2009-01-06
Moderate Fund,0.9224,2009-01-07
Moderate Fund,0.9158,2009-01-08
Moderate Fund,0.9159,2009-01-09
Moderate Fund,0.9159,2009-01-10
Moderate Fund,0.9159,2009-01-11
Moderate Fund,0.9107,2009-01-12
Moderate Fund,0.9117,2009-01-13
Moderate Fund,0.9091,2009-01-14
Moderate Fund,0.9069,2009-01-15
Moderate Fund,0.908,2009-01-16
Moderate Fund,0.908,2009-01-17
Moderate Fund,0.908,2009-01-18
Moderate Fund,0.9087,2009-01-19
Moderate Fund,0.897,2009-01-20
Moderate Fund,0.896,2009-01-21
Moderate Fund,0.9065,2009-01-22
Moderate Fund,0.8978,2009-01-23
Moderate Fund,0.8978,2009-01-24
Moderate Fund,0.8978,2009-01-25
Moderate Fund,0.8983,2009-01-26
Moderate Fund,0.9032,2009-01-27
Moderate Fund,0.9071,2009-01-28
Moderate Fund,0.9187,2009-01-29
Moderate Fund,0.9089,2009-01-30
Moderate Fund,0.9089,2009-01-31
Moderate Fund,0.9089,2009-02-01
Moderate Fund,0.909,2009-02-02
Moderate Fund,0.9106,2009-02-03
Moderate Fund,0.9071,2009-02-04
Moderate Fund,0.9051,2009-02-05
Moderate Fund,0.9051,2009-02-06
Moderate Fund,0.9051,2009-02-07
Moderate Fund,0.9051,2009-02-08
Moderate Fund,0.9093,2009-02-09
Moderate Fund,0.9013,2009-02-10
Moderate Fund,0.8982,2009-02-11
Moderate Fund,0.9051,2009-02-12
Moderate Fund,0.9061,2009-02-13
Moderate Fund,0.9061,2009-02-14
Moderate Fund,0.9061,2009-02-15
Moderate Fund,0.8969,2009-02-16
Moderate Fund,0.8896,2009-02-17
Moderate Fund,0.8875,2009-02-18
Moderate Fund,0.889,2009-02-19
Moderate Fund,0.8818,2009-02-20
Moderate Fund,0.8818,2009-02-21
Moderate Fund,0.8818,2009-02-22
Moderate Fund,0.8809,2009-02-23
Moderate Fund,0.872,2009-02-24
Moderate Fund,0.8788,2009-02-25
Moderate Fund,0.8784,2009-02-26
Moderate Fund,0.8744,2009-02-27
Moderate Fund,0.8744,2009-02-28
Moderate Fund,0.8744,2009-03-01
Moderate Fund,0.865,2009-03-02
Moderate Fund,0.8632,2009-03-03
Moderate Fund,0.8588,2009-03-04
Moderate Fund,0.8565,2009-03-05
