Scheme,Price,Date
Conservative Fund,1.1791,2011-05-13
Conservative Fund,1.1791,2011-05-14
Conservative Fund,1.1791,2011-05-15
Conservative Fund,1.1792,2011-05-16
Conservative Fund,1.1791,2011-05-17
Conservative Fund,1.179,2011-05-18
Conservative Fund,1.1807,2011-05-19
Conservative Fund,1.1799,2011-05-20
Conservative Fund,1.1799,2011-05-21
Conservative Fund,1.1799,2011-05-22
Conservative Fund,1.1788,2011-05-23
Conservative Fund,1.177,2011-05-24
Conservative Fund,1.1759,2011-05-25
Conservative Fund,1.1769,2011-05-26
Conservative Fund,1.1783,2011-05-27
Conservative Fund,1.1783,2011-05-28
Conservative Fund,1.1783,2011-05-29
Conservative Fund,1.1787,2011-05-30
Conservative Fund,1.1798,2011-05-31
Conservative Fund,1.1801,2011-06-01
Conservative Fund,1.1778,2011-06-02
Conservative Fund,1.178,2011-06-03
Conservative Fund,1.178,2011-06-04
Conservative Fund,1.178,2011-06-05
Conservative Fund,1.178,2011-06-06
Conservative Fund,1.1754,2011-06-07
Conservative Fund,1.1747,2011-06-08
Conservative Fund,1.1734,2011-06-09
Conservative Fund,1.1747,2011-06-10
Conservative Fund,1.1747,2011-06-11
Conservative Fund,1.1747,2011-06-12
Conservative Fund,1.1753,2011-06-13
Conservative Fund,1.1758,2011-06-14
Conservative Fund,1.1764,2011-06-15
Conservative Fund,1.1745,2011-06-16
Conservative Fund,1.175,2011-06-17
Conservative Fund,1.175,2011-06-18
Conservative Fund,1.175,2011-06-19
Conservative Fund,1.1743,2011-06-20
Conservative Fund,1.1754,2011-06-21
Conservative Fund,1.1767,2011-06-22
Conservative Fund,1.1755,2011-06-23
Conservative Fund,1.176,2011-06-24
Conservative Fund,1.176,2011-06-25
Conservative Fund,1.176,2011-06-26
Conservative Fund,1.1751,2011-06-27
Conservative Fund,1.1761,2011-06-28
Conservative Fund,1.1763,2011-06-29
Conservative Fund,1.1784,2011-06-30
Conservative Fund,1.1787,2011-07-01
Conservative Fund,1.1787,2011-07-02
Conservative Fund,1.1787,2011-07-03
Conservative Fund,1.1802,2011-07-04
Conservative Fund,1.1786,2011-07-05
Conservative Fund,1.1789,2011-07-06
Conservative Fund,1.1791,2011-07-07
Conservative Fund,1.179,2011-07-08
Conservative Fund,1.179,2011-07-09
Conservative Fund,1.179,2011-07-10
Conservative Fund,1.1785,2011-07-11
Conservative Fund,1.1769,2011-07-12
Conservative Fund,1.1767,2011-07-13
Conservative Fund,1.1753,2011-07-14
Conservative Fund,1.174,2011-07-15
Conservative Fund,1.174,2011-07-16
Conservative Fund,1.174,2011-07-17
Conservative Fund,1.1736,2011-07-18
Conservative Fund,1.1716,2011-07-19
Conservative Fund,1.1745,2011-07-20
Conservative Fund,1.1748,2011-07-21
Conservative Fund,1.1761,2011-07-22
Conservative Fund,1.1761,2011-07-23
Conservative Fund,1.1761,2011-07-24
Conservative Fund,1.1763,2011-07-25
Conservative Fund,1.1762,2011-07-26
Conservative Fund,1.1761,2011-07-27
Conservative Fund,1.1725,2011-07-28
Conservative Fund,1.1728,2011-07-29
Conservative Fund,1.1728,2011-07-30
Conservative Fund,1.1728,2011-07-31
Conservative Fund,1.1735,2011-08-01
Conservative Fund,1.172,2011-08-02
Conservative Fund,1.1707,2011-08-03
Conservative Fund,1.1679,2011-08-04
Conservative Fund,1.1659,2011-08-05
Conservative Fund,1.1659,2011-08-06
Conservative Fund,1.1659,2011-08-07
Conservative Fund,1.1609,2011-08-08
Conservative Fund,1.164,2011-08-09
Conservative Fund,1.1636,2011-08-10
Conservative Fund,1.167,2011-08-11
Conservative Fund,1.1684,2011-08-12
Conservative Fund,1.1684,2011-08-13
Conservative Fund,1.1684,2011-08-14
Conservative Fund,1.1715,2011-08-15
Conservative Fund,1.172,2011-08-16
Conservative Fund,1.1732,2011-08-17
Conservative Fund,1.1711,2011-08-18
Conservative Fund,1.1681,2011-08-19
Conservative Fund,1.1681,2011-08-20
Conservative Fund,1.1681,2011-08-21
Conservative Fund,1.1679,2011-08-22
Conservative Fund,1.1683,2011-08-23
Conservative Fund,1.1706,2011-08-24
Conservative Fund,1.1712,2011-08-25
Conservative Fund,1.1703,2011-08-26
Conservative Fund,1.1703,2011-08-27
Conservative Fund,1.1703,2011-08-28
Conservative Fund,1.1717,2011-08-29
Conservative Fund,1.1735,2011-08-30
Conservative Fund,1.1751,2011-08-31
Conservative Fund,1.1759,2011-09-01
Conservative Fund,1.1742,2011-09-02
Conservative Fund,1.1742,2011-09-03
Conservative Fund,1.1742,2011-09-04
Conservative Fund,1.1733,2011-09-05
Conservative Fund,1.1724,2011-09-06
Conservative Fund,1.1736,2011-09-07
Conservative Fund,1.176,2011-09-08
Conservative Fund,1.176,2011-09-09
Conservative Fund,1.176,2011-09-10
Conservative Fund,1.176,2011-09-11
Conservative Fund,1.1713,2011-09-12
Conservative Fund,1.1716,2011-09-13
Conservative Fund,1.1706,2011-09-14
Conservative Fund,1.1747,2011-09-15
Conservative Fund,1.1767,2011-09-16
Conservative Fund,1.1767,2011-09-17
Conservative Fund,1.1767,2011-09-18
Conservative Fund,1.1768,2011-09-19
Conservative Fund,1.1772,2011-09-20
Conservative Fund,1.1776,2011-09-21
Conservative Fund,1.1761,2011-09-22
Conservative Fund,1.1754,2011-09-23
Conservative Fund,1.1754,2011-09-24
Conservative Fund,1.1754,2011-09-25
Conservative Fund,1.1753,2011-09-26
Conservative Fund,1.1786,2011-09-27
Conservative Fund,1.1792,2011-09-28
Conservative Fund,1.1778,2011-09-29
Conservative Fund,1.1789,2011-09-30
Conservative Fund,1.1789,2011-10-01
Conservative Fund,1.1789,2011-10-02
Conservative Fund,1.1768,2011-10-03
Conservative Fund,1.1754,2011-10-04
Conservative Fund,1.1788,2011-10-05
Conservative Fund,1.1804,2011-10-06
Conservative Fund,1.1843,2011-10-07
Conservative Fund,1.1843,2011-10-08
Conservative Fund,1.1843,2011-10-09
Conservative Fund,1.183,2011-10-10
Conservative Fund,1.1857,2011-10-11
Conservative Fund,1.1845,2011-10-12
Conservative Fund,1.1834,2011-10-13
Conservative Fund,1.1838,2011-10-14
Conservative Fund,1.1838,2011-10-15
Conservative Fund,1.1838,2011-10-16
Conservative Fund,1.1839,2011-10-17
Conservative Fund,1.1822,2011-10-18
Conservative Fund,1.1844,2011-10-19
Conservative Fund,1.1817,2011-10-20
Conservative Fund,1.1819,2011-10-21
Conservative Fund,1.1819,2011-10-22
Conservative Fund,1.1819,2011-10-23
Conservative Fund,1.1819,2011-10-24
Conservative Fund,1.1877,2011-10-25
Conservative Fund,1.1877,2011-10-26
Conservative Fund,1.192,2011-10-27
Conservative Fund,1.1915,2011-10-28
Conservative Fund,1.1915,2011-10-29
Conservative Fund,1.1915,2011-10-30
Conservative Fund,1.1899,2011-10-31
Conservative Fund,1.1886,2011-11-01
Conservative Fund,1.1894,2011-11-02
Conservative Fund,1.191,2011-11-03
Conservative Fund,1.1938,2011-11-04
Conservative Fund,1.1938,2011-11-05
Conservative Fund,1.1938,2011-11-06
Conservative Fund,1.1931,2011-11-07
Conservative Fund,1.1945,2011-11-08
Conservative Fund,1.196,2011-11-09
Conservative Fund,1.1942,2011-11-10
Conservative Fund,1.1958,2011-11-11
Conservative Fund,1.1958,2011-11-12
Conservative Fund,1.1958,2011-11-13
Conservative Fund,1.1975,2011-11-14
Conservative Fund,1.199,2011-11-15
Conservative Fund,1.1987,2011-11-16
Conservative Fund,1.1979,2011-11-17
Conservative Fund,1.1964,2011-11-18
Conservative Fund,1.1964,2011-11-19
Conservative Fund,1.1964,2011-11-20
Conservative Fund,1.195,2011-11-21
Conservative Fund,1.195,2011-11-22
Conservative Fund,1.1929,2011-11-23
Conservative Fund,1.1909,2011-11-24
Conservative Fund,1.1883,2011-11-25
Conservative Fund,1.1883,2011-11-26
Conservative Fund,1.1883,2011-11-27
Conservative Fund,1.1876,2011-11-28
Conservative Fund,1.1909,2011-11-29
Conservative Fund,1.1944,2011-11-30
Conservative Fund,1.1949,2011-12-01
Conservative Fund,1.1971,2011-12-02
Conservative Fund,1.1971,2011-12-03
Conservative Fund,1.1971,2011-12-04
Conservative Fund,1.199,2011-12-05
Conservative Fund,1.2,2011-12-06
Conservative Fund,1.2022,2011-12-07
Conservative Fund,1.2018,2011-12-08
Conservative Fund,1.1992,2011-12-09
Conservative Fund,1.1992,2011-12-10
Conservative Fund,1.1992,2011-12-11
Conservative Fund,1.2022,2011-12-12
Conservative Fund,1.2016,2011-12-13
Conservative Fund,1.2008,2011-12-14
Conservative Fund,1.2014,2011-12-15
Conservative Fund,1.2006,2011-12-16
Conservative Fund,1.2006,2011-12-17
Conservative Fund,1.2006,2011-12-18
Conservative Fund,1.1999,2011-12-19
Conservative Fund,1.1993,2011-12-20
Conservative Fund,1.2017,2011-12-21
Conservative Fund,1.2004,2011-12-22
Conservative Fund,1.202,2011-12-23
Conservative Fund,1.202,2011-12-24
Conservative Fund,1.202,2011-12-25
Conservative Fund,1.202,2011-12-26
Conservative Fund,1.202,2011-12-27
Conservative Fund,1.2031,2011-12-28
Conservative Fund,1.2029,2011-12-29
Conservative Fund,1.2041,2011-12-30
Conservative Fund,1.2041,2011-12-31
Conservative Fund,1.2041,2012-01-01
Conservative Fund,1.2041,2012-01-02
Conservative Fund,1.2041,2012-01-03
Conservative Fund,1.2058,2012-01-04
Conservative Fund,1.2048,2012-01-05
Conservative Fund,1.2041,2012-01-06
Conservative Fund,1.2041,2012-01-07
Conservative Fund,1.2041,2012-01-08
Conservative Fund,1.2032,2012-01-09
Conservative Fund,1.2034,2012-01-10
Conservative Fund,1.2038,2012-01-11
Conservative Fund,1.2052,2012-01-12
Conservative Fund,1.2057,2012-01-13
Conservative Fund,1.2057,2012-01-14
Conservative Fund,1.2057,2012-01-15
Conservative Fund,1.206,2012-01-16
Conservative Fund,1.2068,2012-01-17
Conservative Fund,1.206,2012-01-18
Conservative Fund,1.2089,2012-01-19
Conservative Fund,1.2095,2012-01-20
Conservative Fund,1.2095,2012-01-21
Conservative Fund,1.2095,2012-01-22
Conservative Fund,1.2093,2012-01-23
Conservative Fund,1.2077,2012-01-24
Conservative Fund,1.2089,2012-01-25
Conservative Fund,1.2097,2012-01-26
Conservative Fund,1.21,2012-01-27
Conservative Fund,1.21,2012-01-28
Conservative Fund,1.21,2012-01-29
Conservative Fund,1.2108,2012-01-30
Conservative Fund,1.2109,2012-01-31
Conservative Fund,1.2113,2012-02-01
Conservative Fund,1.212,2012-02-02
Conservative Fund,1.2127,2012-02-03
Conservative Fund,1.2127,2012-02-04
Conservative Fund,1.2127,2012-02-05
Conservative Fund,1.2127,2012-02-06
Conservative Fund,1.2148,2012-02-07
Conservative Fund,1.2133,2012-02-08
Conservative Fund,1.213,2012-02-09
Conservative Fund,1.213,2012-02-10
Conservative Fund,1.213,2012-02-11
Conservative Fund,1.213,2012-02-12
Conservative Fund,1.2136,2012-02-13
Conservative Fund,1.2134,2012-02-14
Conservative Fund,1.2125,2012-02-15
Conservative Fund,1.2124,2012-02-16
Conservative Fund,1.2122,2012-02-17
Conservative Fund,1.2122,2012-02-18
Conservative Fund,1.2122,2012-02-19
Conservative Fund,1.2128,2012-02-20
Conservative Fund,1.214,2012-02-21
Conservative Fund,1.215,2012-02-22
Conservative Fund,1.2149,2012-02-23
Conservative Fund,1.2148,2012-02-24
Conservative Fund,1.2148,2012-02-25
Conservative Fund,1.2148,2012-02-26
Conservative Fund,1.2153,2012-02-27
Conservative Fund,1.2167,2012-02-28
Conservative Fund,1.2164,2012-02-29
Conservative Fund,1.216,2012-03-01
Conservative Fund,1.2179,2012-03-02
Conservative Fund,1.2179,2012-03-03
Conservative Fund,1.2179,2012-03-04
Conservative Fund,1.2196,2012-03-05
Conservative Fund,1.2195,2012-03-06
Conservative Fund,1.2168,2012-03-07
Conservative Fund,1.2184,2012-03-08
Conservative Fund,1.2207,2012-03-09
Conservative Fund,1.2207,2012-03-10
Conservative Fund,1.2207,2012-03-11
Conservative Fund,1.221,2012-03-12
Conservative Fund,1.2228,2012-03-13
Conservative Fund,1.2254,2012-03-14
Conservative Fund,1.2233,2012-03-15
Conservative Fund,1.2225,2012-03-16
Conservative Fund,1.2225,2012-03-17
Conservative Fund,1.2225,2012-03-18
Conservative Fund,1.222,2012-03-19
Conservative Fund,1.2216,2012-03-20
Conservative Fund,1.2217,2012-03-21
Conservative Fund,1.2231,2012-03-22
Conservative Fund,1.2226,2012-03-23
Conservative Fund,1.2226,2012-03-24
Conservative Fund,1.2226,2012-03-25
Conservative Fund,1.2233,2012-03-26
Conservative Fund,1.2244,2012-03-27
Conservative Fund,1.2252,2012-03-28
Conservative Fund,1.2261,2012-03-29
Conservative Fund,1.2271,2012-03-30
Conservative Fund,1.2271,2012-03-31
Conservative Fund,1.2271,2012-04-01
Conservative Fund,1.2271,2012-04-02
Conservative Fund,1.227,2012-04-03
Conservative Fund,1.2259,2012-04-04
Conservative Fund,1.2244,2012-04-05
Conservative Fund,1.2244,2012-04-06
Conservative Fund,1.2244,2012-04-07
Conservative Fund,1.2244,2012-04-08
Conservative Fund,1.2244,2012-04-09
Conservative Fund,1.225,2012-04-10
Conservative Fund,1.223,2012-04-11
Conservative Fund,1.2241,2012-04-12
Conservative Fund,1.2241,2012-04-13
Conservative Fund,1.2241,2012-04-14
Conservative Fund,1.2241,2012-04-15
Conservative Fund,1.2252,2012-04-16
Conservative Fund,1.2258,2012-04-17
Conservative Fund,1.2285,2012-04-18
Conservative Fund,1.2291,2012-04-19
Conservative Fund,1.2287,2012-04-20
Conservative Fund,1.2287,2012-04-21
Conservative Fund,1.2287,2012-04-22
Conservative Fund,1.2288,2012-04-23
Conservative Fund,1.2289,2012-04-24
Conservative Fund,1.2289,2012-04-25
Conservative Fund,1.2326,2012-04-26
Conservative Fund,1.2341,2012-04-27
Conservative Fund,1.2341,2012-04-28
Conservative Fund,1.2341,2012-04-29
Conservative Fund,1.2341,2012-04-30
Conservative Fund,1.2359,2012-05-01
Conservative Fund,1.2382,2012-05-02
Conservative Fund,1.2402,2012-05-03
Conservative Fund,1.2394,2012-05-04
Conservative Fund,1.2394,2012-05-05
Conservative Fund,1.2394,2012-05-06
Conservative Fund,1.2386,2012-05-07
Conservative Fund,1.2394,2012-05-08
Conservative Fund,1.2388,2012-05-09
Conservative Fund,1.2387,2012-05-10
Conservative Fund,1.237,2012-05-11
Conservative Fund,1.237,2012-05-12
Conservative Fund,1.237,2012-05-13
Conservative Fund,1.2389,2012-05-14
Conservative Fund,1.2393,2012-05-15
Conservative Fund,1.2372,2012-05-16
Conservative Fund,1.2367,2012-05-17
Conservative Fund,1.2362,2012-05-18
Conservative Fund,1.2362,2012-05-19
Conservative Fund,1.2362,2012-05-20
Conservative Fund,1.2357,2012-05-21
Conservative Fund,1.2382,2012-05-22
Conservative Fund,1.2383,2012-05-23
Conservative Fund,1.2391,2012-05-24
Conservative Fund,1.2382,2012-05-25
Conservative Fund,1.2382,2012-05-26
Conservative Fund,1.2382,2012-05-27
Conservative Fund,1.2377,2012-05-28
Conservative Fund,1.2375,2012-05-29
Conservative Fund,1.2381,2012-05-30
Conservative Fund,1.241,2012-05-31
Conservative Fund,1.241,2012-06-01
Conservative Fund,1.241,2012-06-02
Conservative Fund,1.241,2012-06-03
Conservative Fund,1.241,2012-06-04
Conservative Fund,1.2394,2012-06-05
Conservative Fund,1.239,2012-06-06
Conservative Fund,1.2395,2012-06-07
Conservative Fund,1.2377,2012-06-08
Conservative Fund,1.2377,2012-06-09
Conservative Fund,1.2377,2012-06-10
Conservative Fund,1.2383,2012-06-11
Conservative Fund,1.2364,2012-06-12
Conservative Fund,1.2359,2012-06-13
Conservative Fund,1.2349,2012-06-14
Conservative Fund,1.2359,2012-06-15
Conservative Fund,1.2359,2012-06-16
Conservative Fund,1.2359,2012-06-17
Conservative Fund,1.2378,2012-06-18
Conservative Fund,1.2388,2012-06-19
Conservative Fund,1.238,2012-06-20
Conservative Fund,1.2344,2012-06-21
Conservative Fund,1.2345,2012-06-22
Conservative Fund,1.2345,2012-06-23
Conservative Fund,1.2345,2012-06-24
Conservative Fund,1.2347,2012-06-25
Conservative Fund,1.2339,2012-06-26
Conservative Fund,1.2338,2012-06-27
Conservative Fund,1.2346,2012-06-28
Conservative Fund,1.2368,2012-06-29
Conservative Fund,1.2368,2012-06-30
Conservative Fund,1.2368,2012-07-01
Conservative Fund,1.2375,2012-07-02
Conservative Fund,1.2389,2012-07-03
Conservative Fund,1.2412,2012-07-04
Conservative Fund,1.2417,2012-07-05
Conservative Fund,1.2409,2012-07-06
Conservative Fund,1.2409,2012-07-07
Conservative Fund,1.2409,2012-07-08
Conservative Fund,1.2411,2012-07-09
Conservative Fund,1.241,2012-07-10
Conservative Fund,1.2409,2012-07-11
Conservative Fund,1.2411,2012-07-12
Conservative Fund,1.2423,2012-07-13
Conservative Fund,1.2423,2012-07-14
Conservative Fund,1.2423,2012-07-15
Conservative Fund,1.2428,2012-07-16
Conservative Fund,1.2441,2012-07-17
Conservative Fund,1.2448,2012-07-18
Conservative Fund,1.2464,2012-07-19
Conservative Fund,1.2464,2012-07-20
Conservative Fund,1.2464,2012-07-21
Conservative Fund,1.2464,2012-07-22
Conservative Fund,1.2454,2012-07-23
Conservative Fund,1.2442,2012-07-24
Conservative Fund,1.2434,2012-07-25
Conservative Fund,1.2429,2012-07-26
Conservative Fund,1.2443,2012-07-27
Conservative Fund,1.2443,2012-07-28
Conservative Fund,1.2443,2012-07-29
Conservative Fund,1.2464,2012-07-30
Conservative Fund,1.2467,2012-07-31
Conservative Fund,1.2462,2012-08-01
Conservative Fund,1.2458,2012-08-02
Conservative Fund,1.2445,2012-08-03
Conservative Fund,1.2445,2012-08-04
Conservative Fund,1.2445,2012-08-05
Conservative Fund,1.2465,2012-08-06
Conservative Fund,1.2485,2012-08-07
Conservative Fund,1.2496,2012-08-08
Conservative Fund,1.2504,2012-08-09
Conservative Fund,1.2505,2012-08-10
Conservative Fund,1.2505,2012-08-11
Conservative Fund,1.2505,2012-08-12
Conservative Fund,1.2515,2012-08-13
Conservative Fund,1.2522,2012-08-14
Conservative Fund,1.2526,2012-08-15
Conservative Fund,1.2507,2012-08-16
Conservative Fund,1.2527,2012-08-17
Conservative Fund,1.2527,2012-08-18
Conservative Fund,1.2527,2012-08-19
Conservative Fund,1.255,2012-08-20
Conservative Fund,1.2558,2012-08-21
Conservative Fund,1.2551,2012-08-22
Conservative Fund,1.2555,2012-08-23
Conservative Fund,1.2541,2012-08-24
Conservative Fund,1.2541,2012-08-25
Conservative Fund,1.2541,2012-08-26
Conservative Fund,1.2555,2012-08-27
Conservative Fund,1.2571,2012-08-28
Conservative Fund,1.2575,2012-08-29
Conservative Fund,1.2578,2012-08-30
Conservative Fund,1.2584,2012-08-31
Conservative Fund,1.2584,2012-09-01
Conservative Fund,1.2584,2012-09-02
Conservative Fund,1.2593,2012-09-03
Conservative Fund,1.2611,2012-09-04
Conservative Fund,1.2596,2012-09-05
Conservative Fund,1.2605,2012-09-06
Conservative Fund,1.2615,2012-09-07
Conservative Fund,1.2615,2012-09-08
Conservative Fund,1.2615,2012-09-09
Conservative Fund,1.2632,2012-09-10
Conservative Fund,1.2629,2012-09-11
Conservative Fund,1.2639,2012-09-12
Conservative Fund,1.2627,2012-09-13
Conservative Fund,1.2654,2012-09-14
Conservative Fund,1.2654,2012-09-15
Conservative Fund,1.2654,2012-09-16
Conservative Fund,1.2655,2012-09-17
Conservative Fund,1.2647,2012-09-18
Conservative Fund,1.2658,2012-09-19
Conservative Fund,1.2662,2012-09-20
Conservative Fund,1.2663,2012-09-21
Conservative Fund,1.2663,2012-09-22
Conservative Fund,1.2663,2012-09-23
Conservative Fund,1.2672,2012-09-24
Conservative Fund,1.267,2012-09-25
Conservative Fund,1.2659,2012-09-26
Conservative Fund,1.266,2012-09-27
Conservative Fund,1.2657,2012-09-28
Conservative Fund,1.2657,2012-09-29
Conservative Fund,1.2657,2012-09-30
Conservative Fund,1.266,2012-10-01
Conservative Fund,1.2674,2012-10-02
Conservative Fund,1.2703,2012-10-03
Conservative Fund,1.2711,2012-10-04
Conservative Fund,1.2716,2012-10-05
Conservative Fund,1.2716,2012-10-06
Conservative Fund,1.2716,2012-10-07
Conservative Fund,1.2725,2012-10-08
Conservative Fund,1.2726,2012-10-09
Conservative Fund,1.2717,2012-10-10
Conservative Fund,1.2702,2012-10-11
Conservative Fund,1.2705,2012-10-12
Conservative Fund,1.2705,2012-10-13
Conservative Fund,1.2705,2012-10-14
Conservative Fund,1.272,2012-10-15
Conservative Fund,1.2749,2012-10-16
Conservative Fund,1.2764,2012-10-17
Conservative Fund,1.2767,2012-10-18
Conservative Fund,1.2763,2012-10-19
Conservative Fund,1.2763,2012-10-20
Conservative Fund,1.2763,2012-10-21
Conservative Fund,1.2763,2012-10-22
Conservative Fund,1.2753,2012-10-23
Conservative Fund,1.2739,2012-10-24
Conservative Fund,1.2719,2012-10-25
Conservative Fund,1.2711,2012-10-26
Conservative Fund,1.2711,2012-10-27
Conservative Fund,1.2711,2012-10-28
Conservative Fund,1.2718,2012-10-29
Conservative Fund,1.2727,2012-10-30
Conservative Fund,1.273,2012-10-31
Conservative Fund,1.2716,2012-11-01
Conservative Fund,1.2718,2012-11-02
Conservative Fund,1.2718,2012-11-03
Conservative Fund,1.2718,2012-11-04
Conservative Fund,1.2719,2012-11-05
Conservative Fund,1.2727,2012-11-06
Conservative Fund,1.2734,2012-11-07
Conservative Fund,1.2736,2012-11-08
Conservative Fund,1.2726,2012-11-09
Conservative Fund,1.2726,2012-11-10
Conservative Fund,1.2726,2012-11-11
Conservative Fund,1.2739,2012-11-12
Conservative Fund,1.2718,2012-11-13
Conservative Fund,1.2729,2012-11-14
Conservative Fund,1.2708,2012-11-15
Conservative Fund,1.2714,2012-11-16
Conservative Fund,1.2714,2012-11-17
Conservative Fund,1.2714,2012-11-18
Conservative Fund,1.2714,2012-11-19
Conservative Fund,1.2738,2012-11-20
Conservative Fund,1.2739,2012-11-21
Conservative Fund,1.2751,2012-11-22
Conservative Fund,1.2752,2012-11-23
Conservative Fund,1.2752,2012-11-24
Conservative Fund,1.2752,2012-11-25
Conservative Fund,1.277,2012-11-26
Conservative Fund,1.2773,2012-11-27
Conservative Fund,1.2773,2012-11-28
Conservative Fund,1.2788,2012-11-29
Conservative Fund,1.281,2012-11-30
Conservative Fund,1.281,2012-12-01
Conservative Fund,1.281,2012-12-02
Conservative Fund,1.2817,2012-12-03
Conservative Fund,1.2811,2012-12-04
Conservative Fund,1.2802,2012-12-05
Conservative Fund,1.2797,2012-12-06
Conservative Fund,1.2801,2012-12-07
Conservative Fund,1.2801,2012-12-08
Conservative Fund,1.2801,2012-12-09
Conservative Fund,1.2807,2012-12-10
Conservative Fund,1.2806,2012-12-11
Conservative Fund,1.2805,2012-12-12
Conservative Fund,1.2799,2012-12-13
Conservative Fund,1.2793,2012-12-14
Conservative Fund,1.2793,2012-12-15
Conservative Fund,1.2793,2012-12-16
Conservative Fund,1.2791,2012-12-17
Conservative Fund,1.2808,2012-12-18
Conservative Fund,1.2833,2012-12-19
Conservative Fund,1.2857,2012-12-20
Conservative Fund,1.2868,2012-12-21
Conservative Fund,1.2868,2012-12-22
Conservative Fund,1.2868,2012-12-23
Conservative Fund,1.2864,2012-12-24
Conservative Fund,1.2864,2012-12-25
Conservative Fund,1.2864,2012-12-26
Conservative Fund,1.2879,2012-12-27
Conservative Fund,1.2888,2012-12-28
Conservative Fund,1.2888,2012-12-29
Conservative Fund,1.2888,2012-12-30
Conservative Fund,1.2877,2012-12-31
Conservative Fund,1.2877,2013-01-01
Conservative Fund,1.2877,2013-01-02
Conservative Fund,1.2909,2013-01-03
Conservative Fund,1.289,2013-01-04
Conservative Fund,1.289,2013-01-05
Conservative Fund,1.289,2013-01-06
Conservative Fund,1.2901,2013-01-07
Conservative Fund,1.2898,2013-01-08
Conservative Fund,1.2901,2013-01-09
Conservative Fund,1.2914,2013-01-10
Conservative Fund,1.292,2013-01-11
Conservative Fund,1.292,2013-01-12
Conservative Fund,1.292,2013-01-13
Conservative Fund,1.2933,2013-01-14
Conservative Fund,1.2935,2013-01-15
Conservative Fund,1.2943,2013-01-16
Conservative Fund,1.2948,2013-01-17
Conservative Fund,1.2952,2013-01-18
Conservative Fund,1.2952,2013-01-19
Conservative Fund,1.2952,2013-01-20
Conservative Fund,1.2968,2013-01-21
Conservative Fund,1.2964,2013-01-22
Conservative Fund,1.2962,2013-01-23
Conservative Fund,1.2962,2013-01-24
Conservative Fund,1.2973,2013-01-25
Conservative Fund,1.2973,2013-01-26
Conservative Fund,1.2973,2013-01-27
Conservative Fund,1.2989,2013-01-28
Conservative Fund,1.2983,2013-01-29
Conservative Fund,1.2999,2013-01-30
Conservative Fund,1.2984,2013-01-31
Conservative Fund,1.2973,2013-02-01
Conservative Fund,1.2973,2013-02-02
Conservative Fund,1.2973,2013-02-03
Conservative Fund,1.2984,2013-02-04
Conservative Fund,1.2959,2013-02-05
Conservative Fund,1.2959,2013-02-06
Conservative Fund,1.2997,2013-02-07
Conservative Fund,1.3001,2013-02-08
Conservative Fund,1.3001,2013-02-09
Conservative Fund,1.3001,2013-02-10
Conservative Fund,1.3005,2013-02-11
Conservative Fund,1.2999,2013-02-12
Conservative Fund,1.3009,2013-02-13
Conservative Fund,1.2996,2013-02-14
Conservative Fund,1.2985,2013-02-15
Conservative Fund,1.2985,2013-02-16
Conservative Fund,1.2985,2013-02-17
Conservative Fund,1.2996,2013-02-18
Conservative Fund,1.3005,2013-02-19
Conservative Fund,1.3017,2013-02-20
Conservative Fund,1.2998,2013-02-21
Conservative Fund,1.3006,2013-02-22
Conservative Fund,1.3006,2013-02-23
Conservative Fund,1.3006,2013-02-24
Conservative Fund,1.3019,2013-02-25
Conservative Fund,1.3029,2013-02-26
Conservative Fund,1.3046,2013-02-27
Conservative Fund,1.3073,2013-02-28
Conservative Fund,1.3078,2013-03-01
Conservative Fund,1.3078,2013-03-02
Conservative Fund,1.3078,2013-03-03
Conservative Fund,1.3068,2013-03-04
Conservative Fund,1.3088,2013-03-05
Conservative Fund,1.3097,2013-03-06
Conservative Fund,1.311,2013-03-07
Conservative Fund,1.3116,2013-03-08
Conservative Fund,1.3116,2013-03-09
Conservative Fund,1.3116,2013-03-10
Conservative Fund,1.3123,2013-03-11
Conservative Fund,1.3132,2013-03-12
Conservative Fund,1.3123,2013-03-13
Conservative Fund,1.3137,2013-03-14
Conservative Fund,1.3147,2013-03-15
Conservative Fund,1.3147,2013-03-16
Conservative Fund,1.3147,2013-03-17
Conservative Fund,1.3148,2013-03-18
Conservative Fund,1.3131,2013-03-19
Conservative Fund,1.3138,2013-03-20
Conservative Fund,1.3126,2013-03-21
Conservative Fund,1.3116,2013-03-22
Conservative Fund,1.3116,2013-03-23
Conservative Fund,1.3116,2013-03-24
Conservative Fund,1.3124,2013-03-25
Conservative Fund,1.3118,2013-03-26
Conservative Fund,1.314,2013-03-27
Conservative Fund,1.3153,2013-03-28
Conservative Fund,1.3153,2013-03-29
Conservative Fund,1.3153,2013-03-30
Conservative Fund,1.3153,2013-03-31
Conservative Fund,1.3153,2013-04-01
Conservative Fund,1.315,2013-04-02
Conservative Fund,1.3147,2013-04-03
Conservative Fund,1.3136,2013-04-04
Conservative Fund,1.3146,2013-04-05
Conservative Fund,1.3146,2013-04-06
Conservative Fund,1.3146,2013-04-07
Conservative Fund,1.3147,2013-04-08
Conservative Fund,1.3162,2013-04-09
Conservative Fund,1.3161,2013-04-10
Conservative Fund,1.3165,2013-04-11
Conservative Fund,1.3185,2013-04-12
Conservative Fund,1.3185,2013-04-13
Conservative Fund,1.3185,2013-04-14
