Scheme,Price,Date
NZ Cash Fund,1.1368,2009-12-12
NZ Cash Fund,1.1368,2009-12-13
NZ Cash Fund,1.137,2009-12-14
NZ Cash Fund,1.1371,2009-12-15
NZ Cash Fund,1.1372,2009-12-16
NZ Cash Fund,1.1373,2009-12-17
NZ Cash Fund,1.1373,2009-12-18
NZ Cash Fund,1.1373,2009-12-19
NZ Cash Fund,1.1373,2009-12-20
NZ Cash Fund,1.1375,2009-12-21
NZ Cash Fund,1.1376,2009-12-22
NZ Cash Fund,1.1377,2009-12-23
NZ Cash Fund,1.1378,2009-12-24
NZ Cash Fund,1.1378,2009-12-25
NZ Cash Fund,1.1378,2009-12-26
NZ Cash Fund,1.1378,2009-12-27
NZ Cash Fund,1.1378,2009-12-28
NZ Cash Fund,1.138,2009-12-29
NZ Cash Fund,1.1381,2009-12-30
NZ Cash Fund,1.1382,2009-12-31
NZ Cash Fund,1.1382,2010-01-01
NZ Cash Fund,1.1382,2010-01-02
NZ Cash Fund,1.1382,2010-01-03
NZ Cash Fund,1.1382,2010-01-04
NZ Cash Fund,1.1385,2010-01-05
NZ Cash Fund,1.1386,2010-01-06
NZ Cash Fund,1.1387,2010-01-07
NZ Cash Fund,1.1388,2010-01-08
NZ Cash Fund,1.1388,2010-01-09
NZ Cash Fund,1.1388,2010-01-10
NZ Cash Fund,1.1389,2010-01-11
NZ Cash Fund,1.139,2010-01-12
NZ Cash Fund,1.1391,2010-01-13
NZ Cash Fund,1.1392,2010-01-14
NZ Cash Fund,1.1392,2010-01-15
NZ Cash Fund,1.1392,2010-01-16
NZ Cash Fund,1.1392,2010-01-17
NZ Cash Fund,1.1394,2010-01-18
NZ Cash Fund,1.1395,2010-01-19
NZ Cash Fund,1.1396,2010-01-20
NZ Cash Fund,1.1397,2010-01-21
NZ Cash Fund,1.1398,2010-01-22
NZ Cash Fund,1.1398,2010-01-23
NZ Cash Fund,1.1398,2010-01-24
NZ Cash Fund,1.1399,2010-01-25
NZ Cash Fund,1.14,2010-01-26
NZ Cash Fund,1.1401,2010-01-27
NZ Cash Fund,1.1402,2010-01-28
NZ Cash Fund,1.1403,2010-01-29
NZ Cash Fund,1.1403,2010-01-30
NZ Cash Fund,1.1403,2010-01-31
NZ Cash Fund,1.1404,2010-02-01
NZ Cash Fund,1.1405,2010-02-02
NZ Cash Fund,1.1406,2010-02-03
NZ Cash Fund,1.1406,2010-02-04
NZ Cash Fund,1.1407,2010-02-05
NZ Cash Fund,1.1407,2010-02-06
NZ Cash Fund,1.1407,2010-02-07
NZ Cash Fund,1.1409,2010-02-08
NZ Cash Fund,1.141,2010-02-09
NZ Cash Fund,1.1411,2010-02-10
NZ Cash Fund,1.1411,2010-02-11
NZ Cash Fund,1.1412,2010-02-12
NZ Cash Fund,1.1412,2010-02-13
NZ Cash Fund,1.1412,2010-02-14
NZ Cash Fund,1.1415,2010-02-15
NZ Cash Fund,1.1415,2010-02-16
NZ Cash Fund,1.1416,2010-02-17
NZ Cash Fund,1.1417,2010-02-18
NZ Cash Fund,1.1418,2010-02-19
NZ Cash Fund,1.1418,2010-02-20
NZ Cash Fund,1.1418,2010-02-21
NZ Cash Fund,1.142,2010-02-22
NZ Cash Fund,1.1421,2010-02-23
NZ Cash Fund,1.1421,2010-02-24
NZ Cash Fund,1.1422,2010-02-25
NZ Cash Fund,1.1423,2010-02-26
NZ Cash Fund,1.1423,2010-02-27
NZ Cash Fund,1.1423,2010-02-28
NZ Cash Fund,1.1425,2010-03-01
NZ Cash Fund,1.1426,2010-03-02
NZ Cash Fund,1.1426,2010-03-03
NZ Cash Fund,1.1427,2010-03-04
NZ Cash Fund,1.1428,2010-03-05
NZ Cash Fund,1.1428,2010-03-06
NZ Cash Fund,1.1428,2010-03-07
NZ Cash Fund,1.143,2010-03-08
NZ Cash Fund,1.1431,2010-03-09
NZ Cash Fund,1.1432,2010-03-10
NZ Cash Fund,1.1432,2010-03-11
NZ Cash Fund,1.1432,2010-03-12
NZ Cash Fund,1.1432,2010-03-13
NZ Cash Fund,1.1432,2010-03-14
NZ Cash Fund,1.1435,2010-03-15
NZ Cash Fund,1.1436,2010-03-16
NZ Cash Fund,1.1437,2010-03-17
NZ Cash Fund,1.1437,2010-03-18
NZ Cash Fund,1.1438,2010-03-19
NZ Cash Fund,1.1438,2010-03-20
NZ Cash Fund,1.1438,2010-03-21
NZ Cash Fund,1.1441,2010-03-22
NZ Cash Fund,1.1441,2010-03-23
NZ Cash Fund,1.1442,2010-03-24
NZ Cash Fund,1.1443,2010-03-25
NZ Cash Fund,1.1443,2010-03-26
NZ Cash Fund,1.1443,2010-03-27
NZ Cash Fund,1.1443,2010-03-28
NZ Cash Fund,1.1445,2010-03-29
NZ Cash Fund,1.1446,2010-03-30
NZ Cash Fund,1.1446,2010-03-31
NZ Cash Fund,1.1446,2010-04-01
NZ Cash Fund,1.1446,2010-04-02
NZ Cash Fund,1.1446,2010-04-03
NZ Cash Fund,1.1446,2010-04-04
NZ Cash Fund,1.1446,2010-04-05
NZ Cash Fund,1.1452,2010-04-06
NZ Cash Fund,1.1453,2010-04-07
NZ Cash Fund,1.1453,2010-04-08
NZ Cash Fund,1.1453,2010-04-09
NZ Cash Fund,1.1453,2010-04-10
NZ Cash Fund,1.1453,2010-04-11
NZ Cash Fund,1.1456,2010-04-12
NZ Cash Fund,1.1457,2010-04-13
NZ Cash Fund,1.1457,2010-04-14
NZ Cash Fund,1.1458,2010-04-15
NZ Cash Fund,1.1459,2010-04-16
NZ Cash Fund,1.1459,2010-04-17
NZ Cash Fund,1.1459,2010-04-18
NZ Cash Fund,1.1461,2010-04-19
NZ Cash Fund,1.1461,2010-04-20
NZ Cash Fund,1.1462,2010-04-21
NZ Cash Fund,1.1463,2010-04-22
NZ Cash Fund,1.1464,2010-04-23
NZ Cash Fund,1.1464,2010-04-24
NZ Cash Fund,1.1464,2010-04-25
NZ Cash Fund,1.1465,2010-04-26
NZ Cash Fund,1.1466,2010-04-27
NZ Cash Fund,1.1467,2010-04-28
NZ Cash Fund,1.1467,2010-04-29
NZ Cash Fund,1.1469,2010-04-30
NZ Cash Fund,1.1469,2010-05-01
NZ Cash Fund,1.1469,2010-05-02
NZ Cash Fund,1.1471,2010-05-03
NZ Cash Fund,1.147,2010-05-04
NZ Cash Fund,1.1472,2010-05-05
NZ Cash Fund,1.1472,2010-05-06
NZ Cash Fund,1.1472,2010-05-07
NZ Cash Fund,1.1472,2010-05-08
NZ Cash Fund,1.1472,2010-05-09
NZ Cash Fund,1.1474,2010-05-10
NZ Cash Fund,1.1475,2010-05-11
NZ Cash Fund,1.1476,2010-05-12
NZ Cash Fund,1.1477,2010-05-13
NZ Cash Fund,1.1477,2010-05-14
NZ Cash Fund,1.1477,2010-05-15
NZ Cash Fund,1.1477,2010-05-16
NZ Cash Fund,1.148,2010-05-17
NZ Cash Fund,1.1481,2010-05-18
NZ Cash Fund,1.1482,2010-05-19
NZ Cash Fund,1.1482,2010-05-20
NZ Cash Fund,1.1484,2010-05-21
NZ Cash Fund,1.1484,2010-05-22
NZ Cash Fund,1.1484,2010-05-23
NZ Cash Fund,1.1485,2010-05-24
NZ Cash Fund,1.1486,2010-05-25
NZ Cash Fund,1.1486,2010-05-26
NZ Cash Fund,1.1487,2010-05-27
NZ Cash Fund,1.1488,2010-05-28
NZ Cash Fund,1.1488,2010-05-29
NZ Cash Fund,1.1488,2010-05-30
NZ Cash Fund,1.149,2010-05-31
NZ Cash Fund,1.149,2010-06-01
NZ Cash Fund,1.1491,2010-06-02
NZ Cash Fund,1.1492,2010-06-03
NZ Cash Fund,1.1493,2010-06-04
NZ Cash Fund,1.1493,2010-06-05
NZ Cash Fund,1.1493,2010-06-06
NZ Cash Fund,1.1493,2010-06-07
NZ Cash Fund,1.1497,2010-06-08
NZ Cash Fund,1.1497,2010-06-09
NZ Cash Fund,1.1497,2010-06-10
NZ Cash Fund,1.1498,2010-06-11
NZ Cash Fund,1.1498,2010-06-12
NZ Cash Fund,1.1498,2010-06-13
NZ Cash Fund,1.1501,2010-06-14
NZ Cash Fund,1.1502,2010-06-15
NZ Cash Fund,1.1507,2010-06-16
NZ Cash Fund,1.1505,2010-06-17
NZ Cash Fund,1.1506,2010-06-18
NZ Cash Fund,1.1506,2010-06-19
NZ Cash Fund,1.1506,2010-06-20
NZ Cash Fund,1.1509,2010-06-21
NZ Cash Fund,1.151,2010-06-22
NZ Cash Fund,1.1511,2010-06-23
NZ Cash Fund,1.1512,2010-06-24
NZ Cash Fund,1.1512,2010-06-25
NZ Cash Fund,1.1512,2010-06-26
NZ Cash Fund,1.1512,2010-06-27
NZ Cash Fund,1.1515,2010-06-28
NZ Cash Fund,1.1516,2010-06-29
NZ Cash Fund,1.1517,2010-06-30
NZ Cash Fund,1.1517,2010-07-01
NZ Cash Fund,1.1517,2010-07-02
NZ Cash Fund,1.1517,2010-07-03
NZ Cash Fund,1.1517,2010-07-04
NZ Cash Fund,1.152,2010-07-05
NZ Cash Fund,1.1521,2010-07-06
NZ Cash Fund,1.1522,2010-07-07
NZ Cash Fund,1.1523,2010-07-08
NZ Cash Fund,1.1524,2010-07-09
NZ Cash Fund,1.1524,2010-07-10
NZ Cash Fund,1.1524,2010-07-11
NZ Cash Fund,1.1526,2010-07-12
NZ Cash Fund,1.1527,2010-07-13
NZ Cash Fund,1.1528,2010-07-14
NZ Cash Fund,1.1529,2010-07-15
NZ Cash Fund,1.1529,2010-07-16
NZ Cash Fund,1.1529,2010-07-17
NZ Cash Fund,1.1529,2010-07-18
NZ Cash Fund,1.1531,2010-07-19
NZ Cash Fund,1.1532,2010-07-20
NZ Cash Fund,1.1533,2010-07-21
NZ Cash Fund,1.1534,2010-07-22
NZ Cash Fund,1.1535,2010-07-23
NZ Cash Fund,1.1535,2010-07-24
NZ Cash Fund,1.1535,2010-07-25
NZ Cash Fund,1.1538,2010-07-26
NZ Cash Fund,1.1537,2010-07-27
NZ Cash Fund,1.1539,2010-07-28
NZ Cash Fund,1.154,2010-07-29
NZ Cash Fund,1.1541,2010-07-30
NZ Cash Fund,1.1541,2010-07-31
NZ Cash Fund,1.1541,2010-08-01
NZ Cash Fund,1.1544,2010-08-02
NZ Cash Fund,1.1544,2010-08-03
NZ Cash Fund,1.1544,2010-08-04
NZ Cash Fund,1.1546,2010-08-05
NZ Cash Fund,1.1547,2010-08-06
NZ Cash Fund,1.1547,2010-08-07
NZ Cash Fund,1.1547,2010-08-08
NZ Cash Fund,1.155,2010-08-09
NZ Cash Fund,1.1551,2010-08-10
NZ Cash Fund,1.1552,2010-08-11
NZ Cash Fund,1.1553,2010-08-12
NZ Cash Fund,1.1554,2010-08-13
NZ Cash Fund,1.1554,2010-08-14
NZ Cash Fund,1.1554,2010-08-15
NZ Cash Fund,1.1556,2010-08-16
NZ Cash Fund,1.1557,2010-08-17
NZ Cash Fund,1.1559,2010-08-18
NZ Cash Fund,1.156,2010-08-19
NZ Cash Fund,1.1561,2010-08-20
NZ Cash Fund,1.1561,2010-08-21
NZ Cash Fund,1.1561,2010-08-22
NZ Cash Fund,1.1563,2010-08-23
NZ Cash Fund,1.1564,2010-08-24
NZ Cash Fund,1.1565,2010-08-25
NZ Cash Fund,1.1566,2010-08-26
NZ Cash Fund,1.1567,2010-08-27
NZ Cash Fund,1.1567,2010-08-28
NZ Cash Fund,1.1567,2010-08-29
NZ Cash Fund,1.1569,2010-08-30
NZ Cash Fund,1.157,2010-08-31
NZ Cash Fund,1.1571,2010-09-01
NZ Cash Fund,1.1572,2010-09-02
NZ Cash Fund,1.1573,2010-09-03
NZ Cash Fund,1.1573,2010-09-04
NZ Cash Fund,1.1573,2010-09-05
NZ Cash Fund,1.1576,2010-09-06
NZ Cash Fund,1.1577,2010-09-07
NZ Cash Fund,1.1577,2010-09-08
NZ Cash Fund,1.1578,2010-09-09
NZ Cash Fund,1.1579,2010-09-10
NZ Cash Fund,1.1579,2010-09-11
NZ Cash Fund,1.1579,2010-09-12
NZ Cash Fund,1.1582,2010-09-13
NZ Cash Fund,1.1583,2010-09-14
NZ Cash Fund,1.1584,2010-09-15
NZ Cash Fund,1.1584,2010-09-16
NZ Cash Fund,1.1585,2010-09-17
NZ Cash Fund,1.1585,2010-09-18
NZ Cash Fund,1.1585,2010-09-19
NZ Cash Fund,1.1588,2010-09-20
NZ Cash Fund,1.1589,2010-09-21
NZ Cash Fund,1.159,2010-09-22
NZ Cash Fund,1.1591,2010-09-23
NZ Cash Fund,1.1591,2010-09-24
NZ Cash Fund,1.1591,2010-09-25
NZ Cash Fund,1.1591,2010-09-26
NZ Cash Fund,1.1593,2010-09-27
NZ Cash Fund,1.1594,2010-09-28
NZ Cash Fund,1.1595,2010-09-29
NZ Cash Fund,1.1597,2010-09-30
NZ Cash Fund,1.1597,2010-10-01
NZ Cash Fund,1.1597,2010-10-02
NZ Cash Fund,1.1597,2010-10-03
NZ Cash Fund,1.16,2010-10-04
NZ Cash Fund,1.1601,2010-10-05
NZ Cash Fund,1.1602,2010-10-06
NZ Cash Fund,1.1603,2010-10-07
NZ Cash Fund,1.1604,2010-10-08
NZ Cash Fund,1.1604,2010-10-09
NZ Cash Fund,1.1604,2010-10-10
NZ Cash Fund,1.1606,2010-10-11
NZ Cash Fund,1.1607,2010-10-12
NZ Cash Fund,1.1608,2010-10-13
NZ Cash Fund,1.1609,2010-10-14
NZ Cash Fund,1.161,2010-10-15
NZ Cash Fund,1.161,2010-10-16
NZ Cash Fund,1.161,2010-10-17
NZ Cash Fund,1.1612,2010-10-18
NZ Cash Fund,1.1613,2010-10-19
NZ Cash Fund,1.1614,2010-10-20
NZ Cash Fund,1.1615,2010-10-21
NZ Cash Fund,1.1616,2010-10-22
NZ Cash Fund,1.1616,2010-10-23
NZ Cash Fund,1.1616,2010-10-24
NZ Cash Fund,1.1616,2010-10-25
NZ Cash Fund,1.1619,2010-10-26
NZ Cash Fund,1.162,2010-10-27
NZ Cash Fund,1.1621,2010-10-28
NZ Cash Fund,1.1622,2010-10-29
NZ Cash Fund,1.1622,2010-10-30
NZ Cash Fund,1.1622,2010-10-31
NZ Cash Fund,1.1625,2010-11-01
NZ Cash Fund,1.1626,2010-11-02
NZ Cash Fund,1.1626,2010-11-03
NZ Cash Fund,1.1627,2010-11-04
NZ Cash Fund,1.1629,2010-11-05
NZ Cash Fund,1.1629,2010-11-06
NZ Cash Fund,1.1629,2010-11-07
NZ Cash Fund,1.1632,2010-11-08
NZ Cash Fund,1.1632,2010-11-09
NZ Cash Fund,1.1633,2010-11-10
NZ Cash Fund,1.1633,2010-11-11
NZ Cash Fund,1.1634,2010-11-12
NZ Cash Fund,1.1634,2010-11-13
NZ Cash Fund,1.1634,2010-11-14
NZ Cash Fund,1.1638,2010-11-15
NZ Cash Fund,1.1639,2010-11-16
NZ Cash Fund,1.164,2010-11-17
NZ Cash Fund,1.1641,2010-11-18
NZ Cash Fund,1.1641,2010-11-19
NZ Cash Fund,1.1641,2010-11-20
NZ Cash Fund,1.1641,2010-11-21
NZ Cash Fund,1.1644,2010-11-22
NZ Cash Fund,1.1645,2010-11-23
NZ Cash Fund,1.1646,2010-11-24
NZ Cash Fund,1.1647,2010-11-25
NZ Cash Fund,1.1648,2010-11-26
NZ Cash Fund,1.1648,2010-11-27
NZ Cash Fund,1.1648,2010-11-28
NZ Cash Fund,1.165,2010-11-29
NZ Cash Fund,1.165,2010-11-30
NZ Cash Fund,1.1652,2010-12-01
NZ Cash Fund,1.1653,2010-12-02
NZ Cash Fund,1.1654,2010-12-03
NZ Cash Fund,1.1654,2010-12-04
NZ Cash Fund,1.1654,2010-12-05
NZ Cash Fund,1.1656,2010-12-06
NZ Cash Fund,1.1657,2010-12-07
NZ Cash Fund,1.1658,2010-12-08
NZ Cash Fund,1.1659,2010-12-09
NZ Cash Fund,1.166,2010-12-10
NZ Cash Fund,1.166,2010-12-11
NZ Cash Fund,1.166,2010-12-12
NZ Cash Fund,1.1662,2010-12-13
NZ Cash Fund,1.1663,2010-12-14
NZ Cash Fund,1.1664,2010-12-15
NZ Cash Fund,1.1665,2010-12-16
NZ Cash Fund,1.1666,2010-12-17
NZ Cash Fund,1.1666,2010-12-18
NZ Cash Fund,1.1666,2010-12-19
NZ Cash Fund,1.1669,2010-12-20
NZ Cash Fund,1.1669,2010-12-21
NZ Cash Fund,1.167,2010-12-22
NZ Cash Fund,1.1671,2010-12-23
NZ Cash Fund,1.1672,2010-12-24
NZ Cash Fund,1.1672,2010-12-25
NZ Cash Fund,1.1672,2010-12-26
NZ Cash Fund,1.1672,2010-12-27
NZ Cash Fund,1.1672,2010-12-28
NZ Cash Fund,1.1676,2010-12-29
NZ Cash Fund,1.1678,2010-12-30
NZ Cash Fund,1.1679,2010-12-31
NZ Cash Fund,1.1679,2011-01-01
NZ Cash Fund,1.1679,2011-01-02
NZ Cash Fund,1.1679,2011-01-03
NZ Cash Fund,1.1679,2011-01-04
NZ Cash Fund,1.1682,2011-01-05
NZ Cash Fund,1.1683,2011-01-06
NZ Cash Fund,1.1684,2011-01-07
NZ Cash Fund,1.1684,2011-01-08
NZ Cash Fund,1.1684,2011-01-09
NZ Cash Fund,1.1687,2011-01-10
NZ Cash Fund,1.1688,2011-01-11
NZ Cash Fund,1.1688,2011-01-12
NZ Cash Fund,1.1689,2011-01-13
NZ Cash Fund,1.169,2011-01-14
NZ Cash Fund,1.169,2011-01-15
NZ Cash Fund,1.169,2011-01-16
NZ Cash Fund,1.1693,2011-01-17
NZ Cash Fund,1.1694,2011-01-18
NZ Cash Fund,1.1696,2011-01-19
NZ Cash Fund,1.1697,2011-01-20
NZ Cash Fund,1.1697,2011-01-21
NZ Cash Fund,1.1697,2011-01-22
NZ Cash Fund,1.1697,2011-01-23
NZ Cash Fund,1.17,2011-01-24
NZ Cash Fund,1.1701,2011-01-25
NZ Cash Fund,1.1707,2011-01-26
NZ Cash Fund,1.1705,2011-01-27
NZ Cash Fund,1.1705,2011-01-28
NZ Cash Fund,1.1705,2011-01-29
NZ Cash Fund,1.1705,2011-01-30
NZ Cash Fund,1.1705,2011-01-31
NZ Cash Fund,1.171,2011-02-01
NZ Cash Fund,1.1711,2011-02-02
NZ Cash Fund,1.1712,2011-02-03
NZ Cash Fund,1.1713,2011-02-04
NZ Cash Fund,1.1713,2011-02-05
NZ Cash Fund,1.1713,2011-02-06
NZ Cash Fund,1.1716,2011-02-07
NZ Cash Fund,1.1717,2011-02-08
NZ Cash Fund,1.1718,2011-02-09
NZ Cash Fund,1.1719,2011-02-10
NZ Cash Fund,1.172,2011-02-11
NZ Cash Fund,1.172,2011-02-12
NZ Cash Fund,1.172,2011-02-13
NZ Cash Fund,1.1723,2011-02-14
NZ Cash Fund,1.1723,2011-02-15
NZ Cash Fund,1.1724,2011-02-16
NZ Cash Fund,1.1725,2011-02-17
NZ Cash Fund,1.1726,2011-02-18
NZ Cash Fund,1.1726,2011-02-19
NZ Cash Fund,1.1726,2011-02-20
NZ Cash Fund,1.1729,2011-02-21
NZ Cash Fund,1.173,2011-02-22
NZ Cash Fund,1.1733,2011-02-23
NZ Cash Fund,1.1736,2011-02-24
NZ Cash Fund,1.1736,2011-02-25
NZ Cash Fund,1.1736,2011-02-26
NZ Cash Fund,1.1736,2011-02-27
NZ Cash Fund,1.1739,2011-02-28
NZ Cash Fund,1.174,2011-03-01
NZ Cash Fund,1.1741,2011-03-02
NZ Cash Fund,1.1742,2011-03-03
NZ Cash Fund,1.1743,2011-03-04
NZ Cash Fund,1.1743,2011-03-05
NZ Cash Fund,1.1743,2011-03-06
NZ Cash Fund,1.1746,2011-03-07
NZ Cash Fund,1.1746,2011-03-08
NZ Cash Fund,1.1747,2011-03-09
NZ Cash Fund,1.175,2011-03-10
NZ Cash Fund,1.1751,2011-03-11
NZ Cash Fund,1.1751,2011-03-12
NZ Cash Fund,1.1751,2011-03-13
NZ Cash Fund,1.1754,2011-03-14
NZ Cash Fund,1.1754,2011-03-15
NZ Cash Fund,1.1756,2011-03-16
NZ Cash Fund,1.1757,2011-03-17
NZ Cash Fund,1.1757,2011-03-18
NZ Cash Fund,1.1757,2011-03-19
NZ Cash Fund,1.1757,2011-03-20
NZ Cash Fund,1.1759,2011-03-21
NZ Cash Fund,1.176,2011-03-22
NZ Cash Fund,1.1761,2011-03-23
NZ Cash Fund,1.1762,2011-03-24
NZ Cash Fund,1.1763,2011-03-25
NZ Cash Fund,1.1763,2011-03-26
NZ Cash Fund,1.1763,2011-03-27
NZ Cash Fund,1.1764,2011-03-28
NZ Cash Fund,1.1765,2011-03-29
NZ Cash Fund,1.1766,2011-03-30
NZ Cash Fund,1.1766,2011-03-31
NZ Cash Fund,1.1766,2011-04-01
NZ Cash Fund,1.1766,2011-04-02
NZ Cash Fund,1.1766,2011-04-03
NZ Cash Fund,1.1769,2011-04-04
NZ Cash Fund,1.1771,2011-04-05
NZ Cash Fund,1.1771,2011-04-06
NZ Cash Fund,1.1772,2011-04-07
NZ Cash Fund,1.1773,2011-04-08
NZ Cash Fund,1.1773,2011-04-09
NZ Cash Fund,1.1773,2011-04-10
NZ Cash Fund,1.1776,2011-04-11
NZ Cash Fund,1.1776,2011-04-12
NZ Cash Fund,1.1777,2011-04-13
NZ Cash Fund,1.1778,2011-04-14
NZ Cash Fund,1.1779,2011-04-15
NZ Cash Fund,1.1779,2011-04-16
NZ Cash Fund,1.1779,2011-04-17
NZ Cash Fund,1.1781,2011-04-18
NZ Cash Fund,1.1782,2011-04-19
NZ Cash Fund,1.1783,2011-04-20
NZ Cash Fund,1.1784,2011-04-21
NZ Cash Fund,1.1784,2011-04-22
NZ Cash Fund,1.1784,2011-04-23
NZ Cash Fund,1.1784,2011-04-24
NZ Cash Fund,1.1784,2011-04-25
NZ Cash Fund,1.1789,2011-04-26
NZ Cash Fund,1.179,2011-04-27
NZ Cash Fund,1.1791,2011-04-28
NZ Cash Fund,1.1791,2011-04-29
NZ Cash Fund,1.1791,2011-04-30
NZ Cash Fund,1.1791,2011-05-01
NZ Cash Fund,1.1794,2011-05-02
NZ Cash Fund,1.1794,2011-05-03
NZ Cash Fund,1.1795,2011-05-04
NZ Cash Fund,1.1796,2011-05-05
NZ Cash Fund,1.1797,2011-05-06
NZ Cash Fund,1.1797,2011-05-07
NZ Cash Fund,1.1797,2011-05-08
NZ Cash Fund,1.1799,2011-05-09
NZ Cash Fund,1.1803,2011-05-10
NZ Cash Fund,1.1801,2011-05-11
NZ Cash Fund,1.1802,2011-05-12
NZ Cash Fund,1.1803,2011-05-13
NZ Cash Fund,1.1803,2011-05-14
NZ Cash Fund,1.1803,2011-05-15
NZ Cash Fund,1.1806,2011-05-16
NZ Cash Fund,1.1807,2011-05-17
NZ Cash Fund,1.1807,2011-05-18
NZ Cash Fund,1.1808,2011-05-19
NZ Cash Fund,1.1809,2011-05-20
NZ Cash Fund,1.1809,2011-05-21
NZ Cash Fund,1.1809,2011-05-22
NZ Cash Fund,1.1812,2011-05-23
NZ Cash Fund,1.1813,2011-05-24
NZ Cash Fund,1.1813,2011-05-25
NZ Cash Fund,1.1814,2011-05-26
NZ Cash Fund,1.1817,2011-05-27
NZ Cash Fund,1.1817,2011-05-28
NZ Cash Fund,1.1817,2011-05-29
NZ Cash Fund,1.1818,2011-05-30
NZ Cash Fund,1.1818,2011-05-31
NZ Cash Fund,1.1819,2011-06-01
NZ Cash Fund,1.182,2011-06-02
NZ Cash Fund,1.1821,2011-06-03
NZ Cash Fund,1.1821,2011-06-04
NZ Cash Fund,1.1821,2011-06-05
NZ Cash Fund,1.1821,2011-06-06
NZ Cash Fund,1.1825,2011-06-07
NZ Cash Fund,1.1826,2011-06-08
NZ Cash Fund,1.1827,2011-06-09
NZ Cash Fund,1.1828,2011-06-10
NZ Cash Fund,1.1828,2011-06-11
NZ Cash Fund,1.1828,2011-06-12
NZ Cash Fund,1.183,2011-06-13
NZ Cash Fund,1.1831,2011-06-14
NZ Cash Fund,1.1831,2011-06-15
NZ Cash Fund,1.1835,2011-06-16
NZ Cash Fund,1.1835,2011-06-17
NZ Cash Fund,1.1835,2011-06-18
NZ Cash Fund,1.1835,2011-06-19
NZ Cash Fund,1.1838,2011-06-20
NZ Cash Fund,1.1839,2011-06-21
NZ Cash Fund,1.184,2011-06-22
NZ Cash Fund,1.1841,2011-06-23
NZ Cash Fund,1.1842,2011-06-24
NZ Cash Fund,1.1842,2011-06-25
NZ Cash Fund,1.1842,2011-06-26
NZ Cash Fund,1.1844,2011-06-27
NZ Cash Fund,1.1844,2011-06-28
NZ Cash Fund,1.1845,2011-06-29
NZ Cash Fund,1.1846,2011-06-30
NZ Cash Fund,1.1848,2011-07-01
NZ Cash Fund,1.1848,2011-07-02
NZ Cash Fund,1.1848,2011-07-03
NZ Cash Fund,1.185,2011-07-04
NZ Cash Fund,1.1851,2011-07-05
NZ Cash Fund,1.1852,2011-07-06
NZ Cash Fund,1.1853,2011-07-07
NZ Cash Fund,1.1853,2011-07-08
NZ Cash Fund,1.1853,2011-07-09
NZ Cash Fund,1.1853,2011-07-10
NZ Cash Fund,1.1856,2011-07-11
NZ Cash Fund,1.1856,2011-07-12
NZ Cash Fund,1.1857,2011-07-13
NZ Cash Fund,1.1858,2011-07-14
NZ Cash Fund,1.1859,2011-07-15
NZ Cash Fund,1.1859,2011-07-16
NZ Cash Fund,1.1859,2011-07-17
NZ Cash Fund,1.1861,2011-07-18
NZ Cash Fund,1.1862,2011-07-19
NZ Cash Fund,1.1863,2011-07-20
NZ Cash Fund,1.1864,2011-07-21
NZ Cash Fund,1.1864,2011-07-22
NZ Cash Fund,1.1864,2011-07-23
NZ Cash Fund,1.1864,2011-07-24
NZ Cash Fund,1.1867,2011-07-25
NZ Cash Fund,1.1868,2011-07-26
NZ Cash Fund,1.1869,2011-07-27
NZ Cash Fund,1.1868,2011-07-28
NZ Cash Fund,1.1869,2011-07-29
NZ Cash Fund,1.1869,2011-07-30
NZ Cash Fund,1.1869,2011-07-31
NZ Cash Fund,1.1872,2011-08-01
NZ Cash Fund,1.1872,2011-08-02
NZ Cash Fund,1.1873,2011-08-03
NZ Cash Fund,1.1874,2011-08-04
NZ Cash Fund,1.1877,2011-08-05
NZ Cash Fund,1.1877,2011-08-06
NZ Cash Fund,1.1877,2011-08-07
NZ Cash Fund,1.188,2011-08-08
NZ Cash Fund,1.188,2011-08-09
NZ Cash Fund,1.1881,2011-08-10
NZ Cash Fund,1.1882,2011-08-11
NZ Cash Fund,1.1882,2011-08-12
NZ Cash Fund,1.1882,2011-08-13
NZ Cash Fund,1.1882,2011-08-14
NZ Cash Fund,1.1883,2011-08-15
NZ Cash Fund,1.1885,2011-08-16
NZ Cash Fund,1.1886,2011-08-17
NZ Cash Fund,1.1888,2011-08-18
NZ Cash Fund,1.1889,2011-08-19
NZ Cash Fund,1.1889,2011-08-20
NZ Cash Fund,1.1889,2011-08-21
NZ Cash Fund,1.1892,2011-08-22
NZ Cash Fund,1.1893,2011-08-23
NZ Cash Fund,1.1894,2011-08-24
NZ Cash Fund,1.1895,2011-08-25
NZ Cash Fund,1.1895,2011-08-26
NZ Cash Fund,1.1895,2011-08-27
NZ Cash Fund,1.1895,2011-08-28
NZ Cash Fund,1.1898,2011-08-29
NZ Cash Fund,1.1899,2011-08-30
NZ Cash Fund,1.19,2011-08-31
NZ Cash Fund,1.1901,2011-09-01
NZ Cash Fund,1.1902,2011-09-02
NZ Cash Fund,1.1902,2011-09-03
NZ Cash Fund,1.1902,2011-09-04
NZ Cash Fund,1.1905,2011-09-05
NZ Cash Fund,1.1906,2011-09-06
NZ Cash Fund,1.1907,2011-09-07
NZ Cash Fund,1.1908,2011-09-08
NZ Cash Fund,1.1909,2011-09-09
NZ Cash Fund,1.1909,2011-09-10
